symbol,decision_day,hypothesis,threshold_band,market_adjusted_return_pct,cross_sectional_rank_pct,direction,entry_day,entry_timestamp,entry_price,horizon_label,exit_day,exit_timestamp,exit_price,gross_return_pct,overnight_gap_count,data_ready,rejection_reason,regime_slice,family
AAPL,2026-05-20,MOMENTUM,tight,0.37041462571019146,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-20,REVERSAL,tight,0.37041462571019146,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-20,MOMENTUM,loose,0.37041462571019146,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-20,REVERSAL,loose,0.37041462571019146,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-21,MOMENTUM,tight,1.8736696357698035,0.7142857142857143,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-21,REVERSAL,tight,1.8736696357698035,0.7142857142857143,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-21,MOMENTUM,loose,1.8736696357698035,0.7142857142857143,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-21,REVERSAL,loose,1.8736696357698035,0.7142857142857143,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-22,MOMENTUM,tight,1.675601555391526,0.6285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-22,REVERSAL,tight,1.675601555391526,0.6285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-22,MOMENTUM,loose,1.675601555391526,0.6285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-22,REVERSAL,loose,1.675601555391526,0.6285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-26,MOMENTUM,tight,0.7833452201827962,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-26,REVERSAL,tight,0.7833452201827962,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-26,MOMENTUM,loose,0.7833452201827962,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-26,REVERSAL,loose,0.7833452201827962,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-27,MOMENTUM,tight,0.8714682220935632,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-27,REVERSAL,tight,0.8714682220935632,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-27,MOMENTUM,loose,0.8714682220935632,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-27,REVERSAL,loose,0.8714682220935632,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-28,MOMENTUM,tight,-0.01565610482923141,0.45714285714285713,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-28,REVERSAL,tight,-0.01565610482923141,0.45714285714285713,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-28,MOMENTUM,loose,-0.01565610482923141,0.45714285714285713,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-28,REVERSAL,loose,-0.01565610482923141,0.45714285714285713,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-29,MOMENTUM,tight,0.409090143947477,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-29,REVERSAL,tight,0.409090143947477,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-29,MOMENTUM,loose,0.409090143947477,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-05-29,REVERSAL,loose,0.409090143947477,0.5714285714285714,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-01,MOMENTUM,tight,-2.546533633335568,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-01,REVERSAL,tight,-2.546533633335568,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-01,MOMENTUM,loose,-2.546533633335568,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-01,REVERSAL,loose,-2.546533633335568,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-02,MOMENTUM,tight,0.22978223670659936,0.6,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-02,REVERSAL,tight,0.22978223670659936,0.6,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-02,MOMENTUM,loose,0.22978223670659936,0.6,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-02,REVERSAL,loose,0.22978223670659936,0.6,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-03,MOMENTUM,tight,-0.24616730368212103,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-03,REVERSAL,tight,-0.24616730368212103,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-03,MOMENTUM,loose,-0.24616730368212103,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-03,REVERSAL,loose,-0.24616730368212103,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-04,MOMENTUM,tight,1.780322906506393,0.6285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-04,REVERSAL,tight,1.780322906506393,0.6285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-04,MOMENTUM,loose,1.780322906506393,0.6285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-04,REVERSAL,loose,1.780322906506393,0.6285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-05,MOMENTUM,tight,0.4168040187869648,0.6571428571428571,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-05,REVERSAL,tight,0.4168040187869648,0.6571428571428571,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-05,MOMENTUM,loose,0.4168040187869648,0.6571428571428571,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-05,REVERSAL,loose,0.4168040187869648,0.6571428571428571,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-08,MOMENTUM,tight,-0.8653870064047164,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-08,REVERSAL,tight,-0.8653870064047164,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-08,MOMENTUM,loose,-0.8653870064047164,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-08,REVERSAL,loose,-0.8653870064047164,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-09,MOMENTUM,tight,-4.056536745002148,0.22857142857142856,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-09,REVERSAL,tight,-4.056536745002148,0.22857142857142856,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-09,MOMENTUM,loose,-4.056536745002148,0.22857142857142856,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-09,REVERSAL,loose,-4.056536745002148,0.22857142857142856,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-10,MOMENTUM,tight,-3.5485400939199163,0.14285714285714285,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-10,REVERSAL,tight,-3.5485400939199163,0.14285714285714285,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-10,MOMENTUM,loose,-3.5485400939199163,0.14285714285714285,SHORT,2026-06-11,2026-06-11 13:30:00+00:00,293.71,2D,2026-06-12,2026-06-12 19:59:00+00:00,291.07,0.8988458002791824,1.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-10,MOMENTUM,loose,-3.5485400939199163,0.14285714285714285,SHORT,2026-06-11,2026-06-11 13:30:00+00:00,293.71,3D,2026-06-15,2026-06-15 19:59:00+00:00,296.51,-0.9533213033264144,2.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-10,MOMENTUM,loose,-3.5485400939199163,0.14285714285714285,SHORT,2026-06-11,2026-06-11 13:30:00+00:00,293.71,5D,2026-06-17,2026-06-17 19:59:00+00:00,295.88,-0.7388240100779735,4.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-10,REVERSAL,loose,-3.5485400939199163,0.14285714285714285,LONG,2026-06-11,2026-06-11 13:30:00+00:00,293.71,2D,2026-06-12,2026-06-12 19:59:00+00:00,291.07,-0.8988458002791824,1.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-10,REVERSAL,loose,-3.5485400939199163,0.14285714285714285,LONG,2026-06-11,2026-06-11 13:30:00+00:00,293.71,3D,2026-06-15,2026-06-15 19:59:00+00:00,296.51,0.9533213033264144,2.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-10,REVERSAL,loose,-3.5485400939199163,0.14285714285714285,LONG,2026-06-11,2026-06-11 13:30:00+00:00,293.71,5D,2026-06-17,2026-06-17 19:59:00+00:00,295.88,0.7388240100779735,4.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-11,MOMENTUM,tight,-1.8432164262576878,0.22857142857142856,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-11,REVERSAL,tight,-1.8432164262576878,0.22857142857142856,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-11,MOMENTUM,loose,-1.8432164262576878,0.22857142857142856,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-11,REVERSAL,loose,-1.8432164262576878,0.22857142857142856,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-12,MOMENTUM,tight,-0.37687206697478715,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-12,REVERSAL,tight,-0.37687206697478715,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-12,MOMENTUM,loose,-0.37687206697478715,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-12,REVERSAL,loose,-0.37687206697478715,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-15,MOMENTUM,tight,-2.3050925213317752,0.34285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-15,REVERSAL,tight,-2.3050925213317752,0.34285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-15,MOMENTUM,loose,-2.3050925213317752,0.34285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-15,REVERSAL,loose,-2.3050925213317752,0.34285714285714286,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-16,MOMENTUM,tight,-0.4012016315601441,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-16,REVERSAL,tight,-0.4012016315601441,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-16,MOMENTUM,loose,-0.4012016315601441,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-16,REVERSAL,loose,-0.4012016315601441,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-17,MOMENTUM,tight,1.7347747053333862,0.7714285714285715,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-17,REVERSAL,tight,1.7347747053333862,0.7714285714285715,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-17,MOMENTUM,loose,1.7347747053333862,0.7714285714285715,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-17,REVERSAL,loose,1.7347747053333862,0.7714285714285715,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-18,MOMENTUM,tight,1.5387453564150166,0.6857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-18,REVERSAL,tight,1.5387453564150166,0.6857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-18,MOMENTUM,loose,1.5387453564150166,0.6857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-18,REVERSAL,loose,1.5387453564150166,0.6857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-22,MOMENTUM,tight,-0.023119747207256403,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-22,REVERSAL,tight,-0.023119747207256403,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-22,MOMENTUM,loose,-0.023119747207256403,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-22,REVERSAL,loose,-0.023119747207256403,0.4857142857142857,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-23,MOMENTUM,tight,0.45449604379776964,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-23,REVERSAL,tight,0.45449604379776964,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-23,MOMENTUM,loose,0.45449604379776964,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-23,REVERSAL,loose,0.45449604379776964,0.5428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-24,MOMENTUM,tight,0.18221024952221887,0.5142857142857142,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-24,REVERSAL,tight,0.18221024952221887,0.5142857142857142,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-24,MOMENTUM,loose,0.18221024952221887,0.5142857142857142,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-24,REVERSAL,loose,0.18221024952221887,0.5142857142857142,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,MOMENTUM,tight,-5.832507330928494,0.08571428571428572,SHORT,2026-06-26,2026-06-26 13:30:00+00:00,275.0,2D,2026-06-29,2026-06-29 19:59:00+00:00,281.63,-2.4109090909090893,1.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,MOMENTUM,tight,-5.832507330928494,0.08571428571428572,SHORT,2026-06-26,2026-06-26 13:30:00+00:00,275.0,3D,2026-06-30,2026-06-30 19:59:00+00:00,289.09,-5.123636363636354,2.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,MOMENTUM,tight,-5.832507330928494,0.08571428571428572,SHORT,2026-06-26,2026-06-26 13:30:00+00:00,275.0,5D,2026-07-02,2026-07-02 19:59:00+00:00,308.22,-12.08000000000001,4.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,REVERSAL,tight,-5.832507330928494,0.08571428571428572,LONG,2026-06-26,2026-06-26 13:30:00+00:00,275.0,2D,2026-06-29,2026-06-29 19:59:00+00:00,281.63,2.4109090909090893,1.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,REVERSAL,tight,-5.832507330928494,0.08571428571428572,LONG,2026-06-26,2026-06-26 13:30:00+00:00,275.0,3D,2026-06-30,2026-06-30 19:59:00+00:00,289.09,5.123636363636354,2.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,REVERSAL,tight,-5.832507330928494,0.08571428571428572,LONG,2026-06-26,2026-06-26 13:30:00+00:00,275.0,5D,2026-07-02,2026-07-02 19:59:00+00:00,308.22,12.08000000000001,4.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,MOMENTUM,loose,-5.832507330928494,0.08571428571428572,SHORT,2026-06-26,2026-06-26 13:30:00+00:00,275.0,2D,2026-06-29,2026-06-29 19:59:00+00:00,281.63,-2.4109090909090893,1.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,MOMENTUM,loose,-5.832507330928494,0.08571428571428572,SHORT,2026-06-26,2026-06-26 13:30:00+00:00,275.0,3D,2026-06-30,2026-06-30 19:59:00+00:00,289.09,-5.123636363636354,2.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,MOMENTUM,loose,-5.832507330928494,0.08571428571428572,SHORT,2026-06-26,2026-06-26 13:30:00+00:00,275.0,5D,2026-07-02,2026-07-02 19:59:00+00:00,308.22,-12.08000000000001,4.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,REVERSAL,loose,-5.832507330928494,0.08571428571428572,LONG,2026-06-26,2026-06-26 13:30:00+00:00,275.0,2D,2026-06-29,2026-06-29 19:59:00+00:00,281.63,2.4109090909090893,1.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,REVERSAL,loose,-5.832507330928494,0.08571428571428572,LONG,2026-06-26,2026-06-26 13:30:00+00:00,275.0,3D,2026-06-30,2026-06-30 19:59:00+00:00,289.09,5.123636363636354,2.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-25,REVERSAL,loose,-5.832507330928494,0.08571428571428572,LONG,2026-06-26,2026-06-26 13:30:00+00:00,275.0,5D,2026-07-02,2026-07-02 19:59:00+00:00,308.22,12.08000000000001,4.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-26,MOMENTUM,tight,-3.789754525178013,0.17142857142857143,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-26,REVERSAL,tight,-3.789754525178013,0.17142857142857143,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-26,MOMENTUM,loose,-3.789754525178013,0.17142857142857143,SHORT,2026-06-29,2026-06-29 13:30:00+00:00,286.85,2D,2026-06-30,2026-06-30 19:59:00+00:00,289.09,-0.7808959386438739,1.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-26,MOMENTUM,loose,-3.789754525178013,0.17142857142857143,SHORT,2026-06-29,2026-06-29 13:30:00+00:00,286.85,3D,2026-07-01,2026-07-01 19:59:00+00:00,294.25,-2.579745511591416,2.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-26,MOMENTUM,loose,-3.789754525178013,0.17142857142857143,SHORT,2026-06-29,2026-06-29 13:30:00+00:00,286.85,5D,2026-07-06,2026-07-06 19:59:00+00:00,312.81,-9.050026146069365,4.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-26,REVERSAL,loose,-3.789754525178013,0.17142857142857143,LONG,2026-06-29,2026-06-29 13:30:00+00:00,286.85,2D,2026-06-30,2026-06-30 19:59:00+00:00,289.09,0.7808959386438739,1.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-26,REVERSAL,loose,-3.789754525178013,0.17142857142857143,LONG,2026-06-29,2026-06-29 13:30:00+00:00,286.85,3D,2026-07-01,2026-07-01 19:59:00+00:00,294.25,2.579745511591416,2.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-26,REVERSAL,loose,-3.789754525178013,0.17142857142857143,LONG,2026-06-29,2026-06-29 13:30:00+00:00,286.85,5D,2026-07-06,2026-07-06 19:59:00+00:00,312.81,9.050026146069365,4.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-29,MOMENTUM,tight,-4.961994024723926,0.11428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-29,REVERSAL,tight,-4.961994024723926,0.11428571428571428,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-29,MOMENTUM,loose,-4.961994024723926,0.11428571428571428,SHORT,2026-06-30,2026-06-30 13:30:00+00:00,281.17,2D,2026-07-01,2026-07-01 19:59:00+00:00,294.25,-4.651989899349142,1.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-29,MOMENTUM,loose,-4.961994024723926,0.11428571428571428,SHORT,2026-06-30,2026-06-30 13:30:00+00:00,281.17,3D,2026-07-02,2026-07-02 19:59:00+00:00,308.22,-9.620514279617316,2.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-29,MOMENTUM,loose,-4.961994024723926,0.11428571428571428,SHORT,2026-06-30,2026-06-30 13:30:00+00:00,281.17,5D,2026-07-07,2026-07-07 19:59:00+00:00,310.65,-10.484760109542256,4.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-29,REVERSAL,loose,-4.961994024723926,0.11428571428571428,LONG,2026-06-30,2026-06-30 13:30:00+00:00,281.17,2D,2026-07-01,2026-07-01 19:59:00+00:00,294.25,4.651989899349142,1.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-29,REVERSAL,loose,-4.961994024723926,0.11428571428571428,LONG,2026-06-30,2026-06-30 13:30:00+00:00,281.17,3D,2026-07-02,2026-07-02 19:59:00+00:00,308.22,9.620514279617316,2.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-29,REVERSAL,loose,-4.961994024723926,0.11428571428571428,LONG,2026-06-30,2026-06-30 13:30:00+00:00,281.17,5D,2026-07-07,2026-07-07 19:59:00+00:00,310.65,10.484760109542256,4.0,True,,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-30,MOMENTUM,tight,3.3234392501073406,0.7428571428571429,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
AAPL,2026-06-30,REVERSAL,tight,3.3234392501073406,0.7428571428571429,,,,,,,,,,,False,THRESHOLD_NOT_MET,2026_q3_f6_era,FAMILY_B_MULTIDAY
