id,ticker,order_type,execution_price,shares,position_cost,entry_price,realized_pnl_usd,realized_pnl_pct,portfolio_cash_after,timestamp
1,MSFT,BUY,502.8999938964844,0.3976933832319105,200.0,,,,6800.0,2026-08-11T15:07:21.298389+00:00
2,MSFT,SELL,500.4548034667969,0.3976933832319105,200.0,502.8999938964844,-0.9724360546287016,-0.48621802731435537,6999.027563945371,2026-08-11T15:53:22.606335+00:00
3,MSFT,BUY,502.2799987792969,0.39818428065235484,200.0,,,,6799.027563945371,2026-08-11T16:16:22.821299+00:00
4,MSFT,SELL,501.3200988769531,0.39818428065235484,200.0,502.2799987792969,-0.3822170521130204,-0.19110852605650588,6998.645346893258,2026-08-11T16:41:23.084389+00:00
5,MSFT,BUY,502.5,0.39800995024875624,200.0,,,,6798.645346893258,2026-08-11T17:24:24.121330+00:00
6,MSFT,SELL,502.6050109863281,0.39800995024875624,200.0,502.5,0.041795417444035365,0.020897708722014928,6998.687142310701,2026-08-11T18:07:26.121812+00:00
7,MSFT,BUY,503.0271911621094,0.39759282105198657,200.0,,,,6798.687142310701,2026-08-11T19:11:28.994653+00:00
8,MSFT,SELL,503.610595703125,0.39759282105198657,200.0,503.0271911621094,0.23195745727693406,0.11597872863847088,6998.919099767978,2026-08-11T19:40:31.114546+00:00
