trade_id,symbol,direction,signal_type,session,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,atr,risk_reward_ratio,screening_rr,execution_rr,confluence_score,opportunity_score,volume_surge_ratio,trend_alignment,exit_timestamp,exit_price,exit_reason,gross_R,net_R,gross_pnl,net_pnl,holding_seconds,mfe_price,mfe_pct,mfe_r,mae_price,mae_pct,mae_r,exit_signal_type,exit_signal_direction,geometry_path,fallback_reason,structural_level,structural_level_type,window,task,family,risk,risk_pct_entry,R_5bps,cost_R_5bps,time_bucket,holding_bucket,source_window,risk_abs,net_R_5bps,existing_5bps_R,native_net_R_zero_cost,holding_minutes,stop_risk_bucket,cost_R_bucket
LRCX-2025-10-03 14:20:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2025-10-03 14:19:00+00:00,2025-10-03 14:20:00+00:00,145.04,144.65666666666667,148.29666666666665,0.2476728896810334,8.254237288135283,8.254237288135283,8.495652173913196,1,0.6459159773000608,3.962465531669708,True,2025-10-03 19:13:00+00:00,146.385,SIGNAL_EXIT,3.50869565217398,3.50869565217398,1.3449999999999989,1.3449999999999989,17580.0,147.91,1.978764478764482,7.48695652173929,144.87,-0.1172090457804657,-0.4434782608695413,rsi_overbought_volume_surge,bearish,STRUCTURAL_PRIMARY,,144.65666666666667,prior_session_S1_pivot,W1,Task54,MACD,,0.2642949071520448,,0.3801195652173988,OPEN_0930_1030,,W1,0.38333333333332575,3.1285760869565813,,3.50869565217398,293.0,0.25-0.35%,0.35-0.50R
AMAT-2025-10-03 17:56:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2025-10-03 17:55:00+00:00,2025-10-03 17:56:00+00:00,217.06,216.66138225978543,227.09666666666664,0.3190784934763809,20.802962009312903,20.802962009312903,25.17867534260751,1,0.6162004433791342,2.476688835623375,True,2025-10-03 19:50:00+00:00,217.815,END_OF_SESSION,1.8940451561277216,1.8940451561277216,0.7549999999999955,0.7549999999999955,6840.0,218.75,0.7785865659264709,4.23965074682896,216.92,-0.0644982954021997,-0.3512136713349809,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,RSI,,0.18364403400653073,,0.5454787332920847,MID_1030_1500,,W1,0.39861774021457563,1.3485664228356369,,1.8940451561277216,114.0,0.15-0.25%,0.50-0.75R
REGN-2025-10-06 15:14:00+00:00,REGN,bullish,macd_bullish_cross,regular,2025-10-06 15:13:00+00:00,2025-10-06 15:14:00+00:00,590.6,586.9044842723843,611.9893333333335,0.9470104850771682,16.658973127352795,16.658973127352795,5.787915655045323,1,0.6244338036462812,2.88835684898073,True,2025-10-06 19:08:00+00:00,586.9044842723843,STOP,-1.0,-1.0,-3.69551572761577,-3.69551572761577,14040.0,593.01,0.408059600406361,0.6521417246287363,586.55,-0.685743311886229,-1.0959228152474945,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,MACD,,0.6257222701686032,,0.15931531226794057,MID_1030_1500,,W1,3.6955157276157706,-1.1593153122679405,,-1.0,234.0,0.50-0.75%,<0.20R
STX-2025-10-06 18:52:00+00:00,STX,bullish,rsi_oversold_volume_surge,regular,2025-10-06 18:51:00+00:00,2025-10-06 18:52:00+00:00,245.74,245.15182156578592,258.81000000000006,0.3121189561427289,28.17301916552767,28.17301916552767,22.22114793695889,1,0.624418041894167,2.887568761375023,True,2025-10-06 19:04:00+00:00,245.15182156578592,STOP,-1.0,-1.0,-0.5881784342140861,-0.5881784342140861,720.0,245.9099,0.0691381134532368,0.2888579215370275,245.14,-0.2441604948319454,-1.0200986046041154,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,RSI,,0.2393498959119745,,0.4172983851590097,MID_1030_1500,,W1,0.5881784342140861,-1.4172983851590097,,-1.0,12.0,0.15-0.25%,0.35-0.50R
LRCX-2025-10-07 14:11:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2025-10-07 14:10:00+00:00,2025-10-07 14:11:00+00:00,147.7201,147.59500000000003,152.17000000000002,0.2885777185640018,26.727272727278773,26.727272727278773,35.570743405283025,1,0.6077349587989614,2.053414606614742,True,2025-10-07 14:12:00+00:00,147.59500000000003,STOP,-1.0,-1.0,-0.1250999999999749,-0.1250999999999749,60.0,147.85,0.0879365773513503,1.0383693045565003,147.445,-0.1862305806725076,-2.199040767386604,,,STRUCTURAL_PRIMARY,,147.59500000000003,prior_session_S1_pivot,W1,Task54,MACD,,0.0846871888117967,,1.1803161470825712,OPEN_0930_1030,,W1,0.1250999999999749,-2.1803161470825714,,-1.0,1.0,<0.15%,1.00-2.00R
LRCX-2025-10-07 15:53:00+00:00,LRCX,bullish,rsi_oversold_volume_surge,regular,2025-10-07 15:52:00+00:00,2025-10-07 15:53:00+00:00,143.21,142.72155333764317,152.17000000000002,0.3056311082378976,19.609696695757798,19.609696695757798,18.343865749366632,1,0.5923317778887714,1.2832555611052394,True,2025-10-07 15:55:00+00:00,142.72155333764317,STOP,-1.0,-1.0,-0.4884466623568357,-0.4884466623568357,120.0,143.3868,0.1234550659870021,0.361963779518723,142.65,-0.3910341456602209,-1.1464916093354185,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,RSI,,0.3410702202058765,,0.29269475602307965,MID_1030_1500,,W1,0.48844666235683576,-1.2926947560230797,,-1.0,2.0,0.25-0.35%,0.20-0.35R
MU-2025-10-07 15:53:00+00:00,MU,bullish,rsi_oversold_volume_surge,regular,2025-10-07 15:52:00+00:00,2025-10-07 15:53:00+00:00,184.19,183.34379168584945,198.1633333333333,0.5775388761003662,16.1065444085168,16.1065444085168,16.512876439131013,1,0.5804992102350904,0.6916271784211927,True,2025-10-07 19:50:00+00:00,185.87,END_OF_SESSION,1.9853267474527871,1.9853267474527871,1.6800000000000068,1.6800000000000068,14220.0,186.56,1.2867148053640287,2.8007288044423184,183.93,-0.141158586242462,-0.3072529490105384,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,RSI,,0.4594214203542779,,0.21865774290546885,MID_1030_1500,,W1,0.8462083141505445,1.7666690045473183,,1.9853267474527871,237.0,0.35-0.50%,0.20-0.35R
INTC-2025-10-07 15:55:00+00:00,INTC,bullish,rsi_oversold_volume_surge,regular,2025-10-07 15:54:00+00:00,2025-10-07 15:55:00+00:00,36.4887,35.76333333333333,38.01333333333333,0.1123205565178348,2.096330275229328,2.096330275229328,2.101879509213703,1,0.4038159597514659,0.5684738285519796,True,2025-10-07 19:50:00+00:00,37.245,END_OF_SESSION,1.0426450990303606,1.0426450990303606,0.756299999999996,0.756299999999996,14100.0,37.6699,3.2371665748574125,1.6284178116814296,36.4801,-0.0235689405213155,-0.0118560727907741,,,STRUCTURAL_PRIMARY,,35.76333333333333,prior_session_S1_pivot,W1,Task54,RSI,,1.9879213747452587,,0.05082512292633565,MID_1030_1500,,W1,0.7253666666666732,0.991819976104025,,1.0426450990303606,235.0,>=0.75%,<0.20R
AMAT-2025-10-07 15:57:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2025-10-07 15:56:00+00:00,2025-10-07 15:57:00+00:00,216.01,215.3586378607074,226.67666666666665,0.4342414261950616,16.37593901028882,16.37593901028882,16.37593901028882,1,0.6096883703882287,2.1510851860781006,True,2025-10-07 16:12:00+00:00,215.3586378607074,STOP,-1.0,-1.0,-0.651362139292587,-0.651362139292587,900.0,217.2499,0.5740012036479819,1.903549385517865,215.35,-0.3055414101199002,-1.0132612262616163,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,RSI,,0.30154258566389847,,0.3311281174011711,MID_1030_1500,,W1,0.651362139292587,-1.331128117401171,,-1.0,15.0,0.25-0.35%,0.20-0.35R
AMAT-2025-10-07 18:07:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2025-10-07 18:06:00+00:00,2025-10-07 18:07:00+00:00,214.875,214.468972657658,226.67666666666665,0.2540182282279928,31.03889236392902,31.03889236392902,29.06618701734236,1,0.6074871423325915,2.041023783296245,True,2025-10-07 18:26:00+00:00,214.468972657658,STOP,-1.0,-1.0,-0.4060273423419858,-0.4060273423419858,1140.0,215.1,0.1047120418848141,0.5541498725238138,213.99,-0.4118673647469416,-2.1796561652603668,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,RSI,,0.18895978701199032,,0.5287131282602185,MID_1030_1500,,W1,0.4060273423420142,-1.5287131282602187,,-1.0,19.0,0.15-0.25%,0.50-0.75R
LRCX-2025-10-07 18:07:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2025-10-07 18:06:00+00:00,2025-10-07 18:07:00+00:00,141.56,141.24404983036985,152.17000000000002,0.2039667797534358,34.71153493014087,34.71153493014087,33.58124482863811,1,0.6095319755508041,2.1432654442068704,True,2025-10-07 19:04:00+00:00,141.24404983036985,STOP,-1.0,-1.0,-0.3159501696301561,-0.3159501696301561,3420.0,142.37,0.5721955354619965,2.563695411045892,141.2,-0.2543091268720074,-1.139420182687103,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,MACD,,0.2231916993714016,,0.4475453362810561,MID_1030_1500,,W1,0.3159501696301561,-1.4475453362810562,,-1.0,57.0,0.15-0.25%,0.35-0.50R
MU-2025-10-09 17:01:00+00:00,MU,bullish,rsi_oversold_volume_surge,regular,2025-10-09 17:00:00+00:00,2025-10-09 17:01:00+00:00,191.415,191.27000000000004,199.42,0.2151710795216979,66.91666666669607,66.91666666669607,55.20689655174205,1,0.6071662034177475,2.024976837554046,True,2025-10-09 17:03:00+00:00,191.27000000000004,STOP,-1.0,-1.0,-0.1449999999999534,-0.1449999999999534,120.0,191.52,0.0548546352166853,0.724137931034841,191.1,-0.1645639056500262,-2.172413793104131,,,STRUCTURAL_PRIMARY,,191.27000000000004,prior_session_S1_pivot,W1,Task54,RSI,,0.07575163910871845,,1.3196034482762864,MID_1030_1500,,W1,0.1449999999999534,-2.319603448276286,,-1.0,2.0,<0.15%,1.00-2.00R
PEP-2025-10-13 16:44:00+00:00,PEP,bullish,macd_bullish_cross,regular,2025-10-13 16:43:00+00:00,2025-10-13 16:44:00+00:00,148.125,146.45499999999998,152.26999999999998,0.1113669510230215,2.3515850144091943,2.3515850144091943,2.482035928143678,1,0.5217758037511191,5.700701810995039,True,2025-10-13 19:50:00+00:00,148.68,END_OF_SESSION,0.3323353293413182,0.3323353293413182,0.5550000000000068,0.5550000000000068,11160.0,148.77,0.4354430379746904,0.3862275449101821,147.93,-0.1316455696202485,-0.116766467065863,,,STRUCTURAL_PRIMARY,,146.45499999999998,prior_session_S1_pivot,W1,Task54,MACD,,1.1274261603375635,,0.08886377245508897,MID_1030_1500,,W1,1.670000000000016,0.24347155688622923,,0.3323353293413182,186.0,>=0.75%,<0.20R
AVGO-2025-10-14 18:04:00+00:00,AVGO,bullish,rsi_oversold_volume_surge,regular,2025-10-14 18:03:00+00:00,2025-10-14 18:04:00+00:00,346.56,345.9373470998081,362.86663333333337,0.3770352667946202,28.934045476171747,28.934045476171747,26.188962306780937,1,0.6120447244790311,2.268902890618224,True,2025-10-14 19:37:00+00:00,345.9373470998081,STOP,-1.0,-1.0,-0.6226529001918948,-0.6226529001918948,5580.0,349.3299,0.799255540166207,4.448545889927364,344.92,-0.4732225300092297,-2.6338912088814754,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,RSI,,0.1796666955770703,,0.5560861813109583,MID_1030_1500,,W1,0.6226529001918948,-1.5560861813109583,,-1.0,93.0,0.15-0.25%,0.50-0.75R
LRCX-2025-10-16 14:03:00+00:00,LRCX,bullish,rsi_oversold_volume_surge,regular,2025-10-16 14:02:00+00:00,2025-10-16 14:03:00+00:00,143.455,142.20000000000002,146.32000000000002,0.4034447285675233,2.28286852589643,2.28286852589643,2.28286852589643,1,0.4266928501545924,1.1527035967069992,True,2025-10-16 15:57:00+00:00,142.20000000000002,STOP,-1.0,-1.0,-1.2549999999999957,-1.2549999999999957,6840.0,144.56,0.7702763932940572,0.8804780876493974,142.19,-0.8818096267122197,-1.0079681274900554,,,STRUCTURAL_PRIMARY,,142.20000000000002,prior_session_S1_pivot,W1,Task54,RSI,,0.874838799623572,,0.11380677290836697,OPEN_0930_1030,,W1,1.2549999999999955,-1.113806772908367,,-1.0,114.0,>=0.75%,<0.20R
LRCX-2025-10-16 17:39:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2025-10-16 17:38:00+00:00,2025-10-16 17:39:00+00:00,142.03,141.72458848539424,146.32000000000002,0.2036076764038454,14.04662167219754,14.04662167219754,14.04662167219754,1,0.6079138299180556,2.062358162569452,True,2025-10-16 17:40:00+00:00,141.72458848539424,STOP,-1.0,-1.0,-0.3054115146057654,-0.3054115146057654,60.0,142.1,0.0492853622474077,0.2291989550241788,141.62,-0.288671407449128,-1.3424510222845958,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,MACD,,0.21503310188394384,,0.4645446797441043,MID_1030_1500,,W1,0.30541151460576543,-1.4645446797441042,,-1.0,1.0,0.15-0.25%,0.35-0.50R
QCOM-2025-10-17 13:54:00+00:00,QCOM,bullish,macd_bullish_cross,regular,2025-10-17 13:53:00+00:00,2025-10-17 13:54:00+00:00,163.395,162.47033333333334,165.44933333333333,0.3156981129565243,2.221701514059103,2.221701514059103,2.221701514059103,1,0.4491615511461511,2.4596396817969115,True,2025-10-17 14:21:00+00:00,162.47033333333334,STOP,-1.0,-1.0,-0.924666666666667,-0.924666666666667,1620.0,163.74,0.2111447718718436,0.373107426099494,162.39,-0.6150739006701698,-1.0868781542898596,,,STRUCTURAL_PRIMARY,,162.47033333333334,prior_session_S1_pivot,W1,Task54,MACD,,0.5659087895386437,,0.1762069214131218,OPEN_0930_1030,,W1,0.924666666666667,-1.1762069214131219,,-1.0,27.0,0.50-0.75%,<0.20R
AMAT-2025-10-17 15:03:00+00:00,AMAT,bullish,macd_bullish_cross,regular,2025-10-17 15:02:00+00:00,2025-10-17 15:03:00+00:00,224.55,223.8100000000001,231.85000000000005,0.3742110159738301,9.864864864865556,9.864864864865556,9.864864864865556,1,0.6078310488617545,2.0582191097543943,True,2025-10-17 15:13:00+00:00,223.8100000000001,STOP,-1.0,-1.0,-0.7399999999999523,-0.7399999999999523,600.0,225.36,0.3607214428857725,1.0945945945946682,223.77,-0.3473613894455583,-1.0540540540541237,,,STRUCTURAL_PRIMARY,,223.8100000000001,prior_session_S1_pivot,W1,Task54,MACD,,0.3295479848585722,,0.3029459459459772,MID_1030_1500,,W1,0.7399999999999238,-1.3029459459459771,,-1.0,10.0,0.25-0.35%,0.20-0.35R
AVGO-2025-10-17 16:28:00+00:00,AVGO,bullish,macd_bullish_cross,regular,2025-10-17 16:27:00+00:00,2025-10-17 16:28:00+00:00,348.6799,348.00266666666664,361.7576666666666,0.5585201364129373,26.11235216819887,26.11235216819887,19.31057734901805,1,0.634219384586039,3.377635895968617,True,2025-10-17 16:35:00+00:00,348.00266666666664,STOP,-1.0,-1.0,-0.6772333333333336,-0.6772333333333336,420.0,349.14,0.1319548388077464,0.6793817984938886,347.79,-0.2552197588676476,-1.314022739577626,,,STRUCTURAL_PRIMARY,,348.00266666666664,prior_session_S1_pivot,W1,Task54,MACD,,0.19422780990052296,,0.5143593296254366,MID_1030_1500,,W1,0.6772333333333336,-1.5143593296254365,,-1.0,7.0,0.15-0.25%,0.50-0.75R
AMAT-2025-10-17 17:21:00+00:00,AMAT,bullish,macd_bullish_cross,regular,2025-10-17 17:20:00+00:00,2025-10-17 17:21:00+00:00,223.825,223.8100000000001,231.85000000000005,0.2225290902617041,267.0000000004974,267.0000000004974,535.0000000025182,1,0.6287291695950272,3.103125146418029,True,2025-10-17 17:21:00+00:00,223.8100000000001,STOP,-1.0,-1.0,-0.0149999999999295,-0.0149999999999295,0.0,223.825,0.0,0.0,223.55,-0.1228638445213793,-18.33333333341797,,,STRUCTURAL_PRIMARY,,223.8100000000001,prior_session_S1_pivot,W1,Task54,MACD,,0.006701664246577055,,14.921166666765059,MID_1030_1500,,W1,0.014999999999901092,-15.921166666765059,,-1.0,0.0,<0.15%,>2.00R
LRCX-2025-10-17 17:51:00+00:00,LRCX,bullish,macd_bullish_cross,regular,2025-10-17 17:50:00+00:00,2025-10-17 17:51:00+00:00,141.68,139.32666666666668,146.5366666666667,0.1376873030588628,2.0900000000000287,2.0900000000000287,2.063739376770553,1,0.4421261821406916,2.5029757737011624,True,2025-10-17 19:50:00+00:00,142.08,END_OF_SESSION,0.169971671388105,0.169971671388105,0.4000000000000057,0.4000000000000057,7140.0,142.345,0.4693675889328007,0.2825779036827172,141.48,-0.1411631846414575,-0.0849858356940585,,,STRUCTURAL_PRIMARY,,139.32666666666668,prior_session_S1_pivot,W1,Task54,MACD,,1.6610201392810025,,0.060288951841359996,MID_1030_1500,,W1,2.3533333333333246,0.10968271954674502,,0.169971671388105,119.0,>=0.75%,<0.20R
AMD-2025-10-17 18:20:00+00:00,AMD,bullish,macd_bullish_cross,regular,2025-10-17 18:19:00+00:00,2025-10-17 18:20:00+00:00,232.1,230.81333333333333,239.7733333333333,0.2791908819505037,5.963730569948197,5.963730569948197,5.963730569948197,1,0.6066807042802723,2.0007018806802845,True,2025-10-17 19:50:00+00:00,233.225,END_OF_SESSION,0.874352331606221,0.874352331606221,1.125,1.125,5400.0,235.02,1.2580784144765256,2.2694300518134924,231.44,-0.2843601895734582,-0.5129533678756469,,,STRUCTURAL_PRIMARY,,230.81333333333333,prior_session_S1_pivot,W1,Task54,MACD,,0.5543587534108839,,0.18082577720207324,MID_1030_1500,,W1,1.2866666666666617,0.6935265544041477,,0.874352331606221,90.0,0.50-0.75%,<0.20R
AMAT-2025-10-17 18:48:00+00:00,AMAT,bullish,macd_bullish_cross,regular,2025-10-17 18:47:00+00:00,2025-10-17 18:48:00+00:00,225.035,223.8100000000001,231.85000000000005,0.191019375164045,5.536585365854009,5.536585365854009,5.563265306122777,1,0.6094990769701665,2.141620515174993,True,2025-10-17 19:50:00+00:00,225.5778,END_OF_SESSION,0.4431020408163489,0.4431020408163489,0.5427999999999997,0.5427999999999997,3720.0,225.87,0.3710533916946288,0.6816326530612657,224.97,-0.0288843957606584,-0.0530612244897967,,,STRUCTURAL_PRIMARY,,223.8100000000001,prior_session_S1_pivot,W1,Task54,MACD,,0.5443597662585415,,0.18392359183674836,MID_1030_1500,,W1,1.224999999999909,0.2591784489796005,,0.4431020408163489,62.0,0.50-0.75%,<0.20R
AMD-2025-10-21 15:46:00+00:00,AMD,bullish,macd_bullish_cross,regular,2025-10-21 15:45:00+00:00,2025-10-21 15:46:00+00:00,238.35,235.66,244.14,0.3156133771215796,2.152416356877289,2.152416356877289,2.152416356877289,1,0.4436689707798846,2.392866135029034,True,2025-10-21 19:50:00+00:00,239.178,END_OF_SESSION,0.3078066914498122,0.3078066914498122,0.828000000000003,0.828000000000003,14640.0,240.89,1.0656597440738376,0.9442379182156012,238.26,-0.0377595972309643,-0.0334572490706329,,,STRUCTURAL_PRIMARY,,235.66,prior_session_S1_pivot,W1,Task54,MACD,,1.1285924061254449,,0.08875985130111531,MID_1030_1500,,W1,2.6899999999999977,0.2190468401486969,,0.3078066914498122,244.0,>=0.75%,<0.20R
MU-2025-10-22 14:41:00+00:00,MU,bullish,rsi_oversold_volume_surge,regular,2025-10-22 14:40:00+00:00,2025-10-22 14:41:00+00:00,198.28,197.34681385821003,205.1533,0.6454574278599798,7.063001322614921,7.063001322614921,7.365411563888102,1,0.5802164413371699,0.6774887335251613,True,2025-10-22 14:42:00+00:00,197.34681385821003,STOP,-1.0,-1.0,-0.9331861417899744,-0.9331861417899744,60.0,198.315,0.017651805527535,0.0375059148787421,197.12,-0.585031268912647,-1.243053178838429,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,RSI,,0.4706405798819723,,0.21197636577593484,MID_1030_1500,,W1,0.9331861417899745,-1.2119763657759348,,-1.0,1.0,0.35-0.50%,0.20-0.35R
KLAC-2025-10-22 16:34:00+00:00,KLAC,bullish,rsi_oversold_volume_surge,regular,2025-10-22 16:33:00+00:00,2025-10-22 16:34:00+00:00,1107.52,1105.3635883563352,1156.4366666666667,2.017607762443245,15.87578701239836,15.87578701239836,22.684289806343948,1,0.6314376542435269,3.238549378843017,True,2025-10-22 17:13:00+00:00,1105.3635883563352,STOP,-1.0,-1.0,-2.1564116436647964,-2.1564116436647964,2340.0,1112.12,0.4153423865934619,2.1331734196084486,1104.86,-0.2401762496388401,-1.233530716556252,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,RSI,,0.19470633881688787,,0.5130939621053904,MID_1030_1500,,W1,2.1564116436647964,-1.5130939621053905,,-1.0,39.0,0.15-0.25%,0.50-0.75R
HON-2025-10-24 18:48:00+00:00,HON,bullish,macd_bullish_cross,regular,2025-10-24 18:47:00+00:00,2025-10-24 18:48:00+00:00,217.27,215.85333333333327,224.0833333333333,0.1562758982477278,4.809411764705797,4.809411764705797,4.809411764705797,1,0.6021221194206827,2.3445373435834127,True,2025-10-24 19:50:00+00:00,216.915,END_OF_SESSION,-0.2505882352941271,-0.2505882352941271,-0.3550000000000182,-0.3550000000000182,3720.0,217.5,0.1058590693606985,0.1623529411764612,216.66,-0.2807566622175236,-0.4305882352941215,,,STRUCTURAL_PRIMARY,,215.85333333333327,prior_session_S1_pivot,W1,Task54,MACD,,0.652030499685526,,0.15324176470587417,MID_1030_1500,,W1,1.4166666666667425,-0.40383000000000124,,-0.2505882352941271,62.0,0.50-0.75%,<0.20R
GOOGL-2025-11-26 18:15:00+00:00,GOOGL,bullish,macd_bullish_cross,regular,2025-11-26 18:14:00+00:00,2025-11-26 18:15:00+00:00,318.88,317.75000000000006,328.93000000000006,0.2617077271068384,8.953703703704239,8.953703703704239,8.893805309735058,1,0.6383447709997817,3.583905216655753,True,2025-11-26 20:50:00+00:00,320.15,END_OF_SESSION,1.1238938053097796,1.1238938053097796,1.2699999999999818,1.2699999999999818,9300.0,320.425,0.4845082789764224,1.36725663716823,318.36,-0.1630707476166526,-0.4601769911504514,,,STRUCTURAL_PRIMARY,,317.75000000000006,prior_session_S1_pivot,W2,Task54,MACD,,0.35436527847464205,,0.28275663716815697,MID_1030_1500,,W2,1.1299999999999386,0.8411371681416226,,1.1238938053097796,155.0,0.35-0.50%,0.20-0.35R
KLAC-2025-12-01 15:48:00+00:00,KLAC,bullish,macd_bullish_cross,regular,2025-12-01 15:47:00+00:00,2025-12-01 15:48:00+00:00,1157.925,1156.2200000000005,1181.2000000000005,1.6777751794908895,17.781954887222298,17.781954887222298,13.651026392964466,1,0.6584376356874516,4.588548451039248,True,2025-12-01 19:45:00+00:00,1156.2200000000005,STOP,-1.0,-1.0,-1.7049999999997,-1.7049999999997,14220.0,1170.0899,1.0505775417233405,7.134838709678669,1156.17,-0.1515642204805908,-1.0293255131965928,,,STRUCTURAL_PRIMARY,,1156.2200000000005,prior_session_S1_pivot,W2,Task54,MACD,,0.14724615152099424,,0.6786348973609139,MID_1030_1500,,W2,1.7049999999994725,-1.6786348973609138,,-1.0,237.0,<0.15%,0.50-0.75R
STX-2025-12-01 19:35:00+00:00,STX,bullish,macd_bullish_cross,regular,2025-12-01 19:34:00+00:00,2025-12-01 19:35:00+00:00,271.65,271.1192507380634,279.8833333333333,0.3004995079577283,18.44336538148897,18.44336538148897,15.512660918814392,1,0.6595748847651118,4.645410904922262,True,2025-12-01 20:50:00+00:00,271.1192507380634,STOP,-1.0,-1.0,-0.5307492619365917,-0.5307492619365917,4500.0,273.12,0.5411374930977462,2.7696694191082027,271.0,-0.239278483342528,-1.2246837567484596,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W2,Task54,MACD,,0.19537981297132034,,0.5113236038780471,MID_1030_1500,,W2,0.5307492619365917,-1.511323603878047,,-1.0,75.0,0.15-0.25%,0.50-0.75R
NVDA-2025-12-03 17:48:00+00:00,NVDA,bullish,macd_bullish_cross,regular,2025-12-03 17:47:00+00:00,2025-12-03 17:48:00+00:00,180.31,178.9866666666667,184.6466666666667,0.1363709731832202,3.276431773535585,3.276431773535585,3.2770780856424384,1,0.5117614812233536,2.425445407227595,True,2025-12-03 20:50:00+00:00,179.68,END_OF_SESSION,-0.4760705289672647,-0.4760705289672647,-0.6299999999999955,-0.6299999999999955,10920.0,181.28,0.5379623980921739,0.7329974811083327,179.49,-0.4547723365315252,-0.6196473551637407,,,STRUCTURAL_PRIMARY,,178.9866666666667,prior_session_S1_pivot,W2,Task54,MACD,,0.7339212097683406,,0.13601637279597373,MID_1030_1500,,W2,1.323333333333295,-0.6120869017632384,,-0.4760705289672647,182.0,0.50-0.75%,<0.20R
INTC-2025-12-04 16:07:00+00:00,INTC,bullish,rsi_oversold_volume_surge,regular,2025-12-04 16:06:00+00:00,2025-12-04 16:07:00+00:00,41.805,41.6827604383323,44.34666666666667,0.0814930411117971,20.7925047504348,20.7925047504348,20.7925047504348,1,0.5770763735520907,0.5204853442712073,True,2025-12-04 16:16:00+00:00,41.6827604383323,STOP,-1.0,-1.0,-0.1222395616676976,-0.1222395616676976,540.0,41.95,0.3468484631025072,1.186195352975648,41.67,-0.3229278794402536,-1.1043887769083218,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W2,Task54,RSI,,0.2924041661707874,,0.34149239124928205,MID_1030_1500,,W2,0.12223956166769767,-1.341492391249282,,-1.0,9.0,0.25-0.35%,0.20-0.35R
AMAT-2025-12-05 17:43:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2025-12-05 17:42:00+00:00,2025-12-05 17:43:00+00:00,267.99,266.11170000000004,272.87660000000005,0.2430851079280125,2.376878151050827,2.376878151050827,2.6016078368738373,1,0.4275250572665198,0.9122850768401788,True,2025-12-05 19:00:00+00:00,269.42,SIGNAL_EXIT,0.7613267316190341,0.7613267316190341,1.4300000000000068,1.4300000000000068,4620.0,269.68,0.6306205455427433,0.8997497737315802,267.83,-0.0597037202880797,-0.0851834105308139,macd_bearish_cross,bearish,STRUCTURAL_PRIMARY,,266.11170000000004,prior_session_S1_pivot,W2,Task54,RSI,,0.7008843613567549,,0.14305755204174236,MID_1030_1500,,W2,1.8782999999999674,0.6182691795772917,,0.7613267316190341,77.0,0.50-0.75%,<0.20R
INTC-2025-12-08 15:05:00+00:00,INTC,bullish,rsi_oversold_volume_surge,regular,2025-12-08 15:04:00+00:00,2025-12-08 15:05:00+00:00,40.81,40.76333333333332,42.44333333333332,0.1291407377696545,34.99999999998889,34.99999999998889,34.99999999998889,1,0.5857259749922756,0.95296541628045,True,2025-12-08 15:15:00+00:00,40.76333333333332,STOP,-1.0,-1.0,-0.046666666666681,-0.046666666666681,600.0,41.02,0.5145797598627808,4.4999999999986295,40.7,-0.2695417789757398,-2.357142857142118,,,STRUCTURAL_PRIMARY,,40.76333333333332,prior_session_S1_pivot,W2,Task54,RSI,,0.11435105774731943,,0.8739999999997303,OPEN_0930_1030,,W2,0.04666666666668107,-1.8739999999997303,,-1.0,10.0,<0.15%,0.75-1.00R
