time_bucket,family,N,gross_total_R,gross_expectancy,gross_PF,net_total_R_5bps,net_expectancy_5bps,net_PF_5bps,win_rate,mean_cost_R,median_cost_R,RSI_N,MACD_N,MA_N
CLOSE_1500_ONWARD,MACD,13,4.134515607289559,0.3180396620991968,1.7488040069196689,-2.6684881883870637,-0.2052683221836203,0.7446940917217812,0.46153846153846156,0.5233079842828171,0.31370751236337485,0,13,0
CLOSE_1500_ONWARD,RSI,2,5.872075029827317,2.9360375149136586,inf,4.726970591741259,2.3634852958706296,12.584225842064374,1.0,0.5725522190430288,0.5725522190430288,2,0,0
MID_1030_1500,MACD,108,-20.69434968200068,-0.19161434890741372,0.709651452997215,-76.26667953986367,-0.7061729587024415,0.36457292220108733,0.28703703703703703,0.5145586097950277,0.30184476589297426,0,108,0
MID_1030_1500,RSI,78,31.79923374457716,0.40768248390483536,1.7304803950420848,6.397431638284172,0.08201835433697657,1.1033970029105613,0.358974358974359,0.3256641295678588,0.28484974444965105,78,0,0
OPEN_0930_1030,MACD,7,2.03446814328694,0.29063830618384856,1.5086170358217348,-0.26825857145798504,-0.03832265306542643,0.9536756020021192,0.42857142857142855,0.328960959249275,0.21486800000000977,0,7,0
OPEN_0930_1030,RSI,20,-2.170161462610792,-0.1085080731305396,0.8586607424505077,-5.822322829504266,-0.2911161414752133,0.6846533029646621,0.2,0.18260806834467364,0.14245236752104617,20,0,0
