trade_id,symbol,direction,signal_type,session,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,atr,risk_reward_ratio,screening_rr,execution_rr,confluence_score,opportunity_score,volume_surge_ratio,trend_alignment,exit_timestamp,exit_price,exit_reason,gross_R,net_R,gross_pnl,net_pnl,holding_seconds,mfe_price,mfe_pct,mfe_r,mae_price,mae_pct,mae_r,exit_signal_type,exit_signal_direction,geometry_path,fallback_reason,structural_level,structural_level_type,window,task,family,risk,risk_pct_entry,R_5bps,cost_R_5bps,time_bucket,holding_bucket,source_window,risk_abs,net_R_5bps,holding_minutes,realized_price_move_pct,winner_size_group,entry_et,exit_et,minutes_to_1600_et,signal_price,htf_sma_200_15m,price_vs_sma200_pct,sma200_slope_20_completed_15m_bars_pct,trend_aligned_existing,trend_state_60m,atr_1m_existing,atr_pct_1m,atr_15m,atr_pct_15m,atr_60m,atr_pct_60m,distance_above_15m_threshold_pct_points,distance_above_60m_threshold_pct_points,regime_ready,regime_eligible,regime_reason,volatility_expansion_state,completed_15m_bars,completed_60m_bars
AMD-2026-03-26 15:28:00+00:00,AMD,bullish,rsi_oversold_volume_surge,regular,2026-03-26T15:27:00+00:00,2026-03-26T15:28:00+00:00,207.035,206.35598122124543,223.9333333333334,0.442679185836369,25.47116719357904,25.47116719357904,24.886400585751744,1,0.5911487359221026,1.2241034627718002,True,2026-03-26T16:27:00+00:00,206.35598122124543,STOP,-1.0,-1.0,-0.6790187787545392,-0.6790187787545392,3540.0,209.3,1.0940179196754245,3.335695669793541,206.13,-0.4371241577511054,-1.3328055545974122,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,Y_middle,Task53,,,0.3279729411715737,,0.3044032022055948,MID,,Y_middle,0.6790187787545676,-1.3044032022055947,59.0,-0.32797294117156,LOSS_OR_FLAT,2026-03-26T11:28:00-04:00,2026-03-26T12:27:00-04:00,272.0,207.02,203.61116750000002,1.6741873944610575,1.00001420172795,True,NOT_EMITTED_BY_ENGINE,0.442679185836369,0.21383401885632738,1.8735541573722931,0.9008771252451283,3.084798603830876,1.4840751485763861,0.5718771252451282,0.6450751485763861,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,345,215
ADBE-2026-06-03 13:52:00+00:00,ADBE,bullish,rsi_oversold_volume_surge,regular,2026-06-03T13:51:00+00:00,2026-06-03T13:52:00+00:00,253.86,252.63723223839023,269.40333333333325,0.8418451744065027,12.277264121448509,12.277264121448509,12.71159889991753,1,0.5966150939324159,1.4974213632874616,True,2026-06-03T13:57:00+00:00,252.63723223839023,STOP,-1.0,-1.0,-1.2227677616097594,-1.2227677616097594,300.0,254.3,0.1733238793035522,0.3598393855434517,252.34,-0.5987552194122785,-1.2430815136955755,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,Z_late,Task53,,,0.4816701180216607,,0.20711096912286142,OPEN,,Z_late,1.2227677616097878,-1.2071109691228614,5.0,-0.4816701180216495,LOSS_OR_FLAT,2026-06-03T09:52:00-04:00,2026-06-03T09:57:00-04:00,368.0,253.9,250.52266899999998,1.348113930560113,0.5217900847794166,True,NOT_EMITTED_BY_ENGINE,0.8418451744065027,0.3315656456898396,1.5759604524040636,0.618520949156798,2.6602737102841694,1.020004489967474,0.289520949156798,0.1810044899674741,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,261,165
ADI-2026-06-04 15:51:00+00:00,ADI,bullish,rsi_oversold_volume_surge,regular,2026-06-04T15:50:00+00:00,2026-06-04T15:51:00+00:00,424.53,424.0333333333335,445.51333333333343,0.5069313614642945,39.02484472050779,39.02484472050779,42.24832214766551,1,0.6145080671927556,2.3920700263044483,True,2026-06-04T18:16:00+00:00,431.205,SIGNAL_EXIT,13.439597315440796,13.439597315440796,6.675000000000011,6.675000000000011,8700.0,431.795,1.7113042658940578,14.62751677852851,424.13,-0.0942218453348355,-0.8053691275170044,rsi_overbought_volume_surge,bearish,STRUCTURAL_PRIMARY,,424.0333333333335,prior_session_S1_pivot,Z_late,Task53,,,0.11699212462405464,,0.8614781879197535,MID,,Z_late,0.49666666666649917,12.578119127521042,145.0,1.57232704402516,VERY_LARGE_WIN,2026-06-04T11:51:00-04:00,2026-06-04T14:16:00-04:00,249.0,424.57,416.2885445,1.989354645813468,0.8902415274633979,True,NOT_EMITTED_BY_ENGINE,0.5069313614642945,0.11939877086565101,2.9217002091296713,0.6857807269574855,5.226952748344632,1.2273011219668535,0.3567807269574855,0.3883011219668535,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,295,179
KLAC-2026-06-04 15:51:00+00:00,KLAC,bullish,rsi_oversold_volume_surge,regular,2026-06-04T15:50:00+00:00,2026-06-04T15:51:00+00:00,2082.51,2047.993333333333,2173.9733333333334,3.105417655734948,2.560097965335333,2.560097965335333,2.6498309995171194,1,0.4971476943591326,3.843757488617301,True,2026-06-04T16:45:00+00:00,2107.79,SIGNAL_EXIT,0.7323998068565791,0.7323998068565791,25.279999999999745,25.279999999999745,3240.0,2111.105,1.3731026501673365,0.8284403669724661,2080.45,-0.0989190928255038,-0.0596813133751923,rsi_overbought_volume_surge,bearish,STRUCTURAL_PRIMARY,,2047.993333333333,prior_session_S1_pivot,Z_late,Task53,,,1.6574550262263856,,0.06069966199903352,MID,,Z_late,34.516666666667106,0.6717001448575456,54.0,1.2139197410816631,SMALL_WIN,2026-06-04T11:51:00-04:00,2026-06-04T12:45:00-04:00,249.0,2083.38,1980.5574825,5.1915947105059645,1.0978652757346996,True,NOT_EMITTED_BY_ENGINE,3.105417655734948,0.14905670860500475,18.58618901884874,0.8878003457756942,29.28424655331655,1.4079980072272784,0.5588003457756943,0.5689980072272784,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,295,181
KLAC-2026-06-05 13:51:00+00:00,KLAC,bullish,rsi_oversold_volume_surge,regular,2026-06-05T13:50:00+00:00,2026-06-05T13:51:00+00:00,1999.18,1984.96734118338,2181.5566666666664,8.75923921108021,13.96243533986425,13.96243533986425,12.831987949601178,1,0.6095707927689479,2.1452063051140606,True,2026-06-05T16:42:00+00:00,1984.96734118338,STOP,-1.0,-1.0,-14.212658816620433,-14.212658816620433,10260.0,2038.79,1.9813123380585989,2.786952146749597,1984.0001,-0.7593063155893961,-1.0680549076608068,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,Z_late,Task53,,,0.7109244198431346,,0.14016192862254612,OPEN,,Z_late,14.212658816619978,-1.1401619286225462,171.0,-0.7109244198431574,LOSS_OR_FLAT,2026-06-05T09:51:00-04:00,2026-06-05T12:42:00-04:00,369.0,1998.1062,1996.8836325,0.06122377288801939,0.922863711696098,True,NOT_EMITTED_BY_ENGINE,8.75923921108021,0.43837705979192754,23.359896951345096,1.1642633834233826,22.447927489401277,1.0885796477138336,0.8352633834233827,0.24957964771383367,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,313,195
CSCO-2026-06-05 16:50:00+00:00,CSCO,bullish,rsi_oversold_volume_surge,regular,2026-06-05T16:49:00+00:00,2026-06-05T16:50:00+00:00,123.25,122.9977254764172,132.20573333333328,0.1548496823885338,38.64278008144776,38.64278008144776,35.499951426502044,1,0.6209760173520217,2.7154675342677512,True,2026-06-05T16:51:00+00:00,122.9977254764172,STOP,-1.0,-1.0,-0.2522745235827983,-0.2522745235827983,60.0,123.375,0.101419878296146,0.495491967340785,122.99,-0.2109533468559879,-1.030623292068853,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,Z_late,Task53,,,0.20468521183188504,,0.488055079798014,MID,,Z_late,0.25227452358279834,-1.488055079798014,1.0,-0.204685211831885,LOSS_OR_FLAT,2026-06-05T12:50:00-04:00,2026-06-05T12:51:00-04:00,190.0,123.23,123.20015,0.02422886660446988,0.7293845097069207,True,NOT_EMITTED_BY_ENGINE,0.1548496823885338,0.1256590784618468,0.8178906362288713,0.6629037414725817,1.2361916869182692,0.9912530566259877,0.33390374147258167,0.15225305662598776,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,325,200
VRTX-2026-06-08 16:37:00+00:00,VRTX,bullish,rsi_oversold_volume_surge,regular,2026-06-08T16:36:00+00:00,2026-06-08T16:37:00+00:00,443.29,442.74,452.04,0.3061468032678501,9.054054054053324,9.054054054053324,15.909090909088832,1,0.654348024454786,4.384067889405968,True,2026-06-08T16:40:00+00:00,442.74,STOP,-1.0,-1.0,-0.5500000000000682,-0.5500000000000682,180.0,443.58,0.0654199282636566,0.5272727272725958,442.54,-0.1691894696474091,-1.3636363636361946,,,STRUCTURAL_PRIMARY,,442.74,prior_session_S1_pivot,Z_late,Task53,,,0.12407227774143594,,0.8054818181818016,MID,,Z_late,0.5500000000000114,-1.8054818181818018,3.0,-0.12407227774144874,LOSS_OR_FLAT,2026-06-08T12:37:00-04:00,2026-06-08T12:40:00-04:00,203.0,443.665,439.66920550000003,0.9088183684494933,0.1323201113964778,True,NOT_EMITTED_BY_ENGINE,0.3061468032678501,0.06900404658195938,2.176570269634164,0.49046155068596237,3.823787375716582,0.856717535392329,0.16146155068596235,0.01771753539232901,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,350,142
AMAT-2025-10-03 17:56:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2025-10-03T17:55:00+00:00,2025-10-03T17:56:00+00:00,217.06,216.66138225978543,227.09666666666664,0.3190784934763809,20.802962009312903,20.802962009312903,25.17867534260751,1,0.6162004433791342,2.476688835623375,True,2025-10-03T19:50:00+00:00,217.815,END_OF_SESSION,1.8940451561277216,1.8940451561277216,0.7549999999999955,0.7549999999999955,6840.0,218.75,0.7785865659264709,4.23965074682896,216.92,-0.0644982954021997,-0.3512136713349809,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,,,0.18364403400653073,,0.5454787332920847,MID,,W1,0.39861774021457563,1.3485664228356369,114.0,0.3478300930618241,MEDIUM_WIN,2025-10-03T13:56:00-04:00,2025-10-03T15:50:00-04:00,124.0,217.14,208.16264149999998,4.312665536577565,0.830412629906796,True,NOT_EMITTED_BY_ENGINE,0.3190784934763809,0.14694597654802474,1.2386834888220213,0.5669550937486366,3.0199140602341656,1.3741254194656165,0.2379550937486366,0.5351254194656165,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,381,224
STX-2025-10-06 18:52:00+00:00,STX,bullish,rsi_oversold_volume_surge,regular,2025-10-06T18:51:00+00:00,2025-10-06T18:52:00+00:00,245.74,245.15182156578592,258.81000000000006,0.3121189561427289,28.17301916552767,28.17301916552767,22.22114793695889,1,0.624418041894167,2.887568761375023,True,2025-10-06T19:04:00+00:00,245.15182156578592,STOP,-1.0,-1.0,-0.5881784342140861,-0.5881784342140861,720.0,245.9099,0.0691381134532368,0.2888579215370275,245.14,-0.2441604948319454,-1.0200986046041154,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,,,0.2393498959119745,,0.4172983851590097,MID,,W1,0.5881784342140861,-1.4172983851590097,12.0,-0.2393498959119745,LOSS_OR_FLAT,2025-10-06T14:52:00-04:00,2025-10-06T15:04:00-04:00,68.0,245.62,238.176725,3.1251059481147925,1.088371255522369,True,NOT_EMITTED_BY_ENGINE,0.3121189561427289,0.1270739174915434,1.7517287257775276,0.7136513997301098,3.018875086137245,1.2127405640691136,0.3846513997301098,0.3737405640691136,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,411,226
LRCX-2025-10-07 15:53:00+00:00,LRCX,bullish,rsi_oversold_volume_surge,regular,2025-10-07T15:52:00+00:00,2025-10-07T15:53:00+00:00,143.21,142.72155333764317,152.17000000000002,0.3056311082378976,19.609696695757798,19.609696695757798,18.343865749366632,1,0.5923317778887714,1.2832555611052394,True,2025-10-07T15:55:00+00:00,142.72155333764317,STOP,-1.0,-1.0,-0.4884466623568357,-0.4884466623568357,120.0,143.3868,0.1234550659870021,0.361963779518723,142.65,-0.3910341456602209,-1.1464916093354185,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,,,0.3410702202058765,,0.29269475602307965,MID,,W1,0.48844666235683576,-1.2926947560230797,2.0,-0.34107022020587646,LOSS_OR_FLAT,2025-10-07T11:53:00-04:00,2025-10-07T11:55:00-04:00,247.0,143.18,138.918092,3.0679286899506275,1.4888328423016572,True,NOT_EMITTED_BY_ENGINE,0.3056311082378976,0.21345935761831092,0.9557929179655373,0.6678729075295488,1.5123079868489488,1.0430429594102688,0.33887290752954874,0.20404295941026884,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,425,252
MU-2025-10-07 15:53:00+00:00,MU,bullish,rsi_oversold_volume_surge,regular,2025-10-07T15:52:00+00:00,2025-10-07T15:53:00+00:00,184.19,183.34379168584945,198.1633333333333,0.5775388761003662,16.1065444085168,16.1065444085168,16.512876439131013,1,0.5804992102350904,0.6916271784211927,True,2025-10-07T19:50:00+00:00,185.87,END_OF_SESSION,1.9853267474527871,1.9853267474527871,1.6800000000000068,1.6800000000000068,14220.0,186.56,1.2867148053640287,2.8007288044423184,183.93,-0.141158586242462,-0.3072529490105384,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,,,0.4594214203542779,,0.21865774290546885,MID,,W1,0.8462083141505445,1.7666690045473183,237.0,0.9121016341820982,MEDIUM_WIN,2025-10-07T11:53:00-04:00,2025-10-07T15:50:00-04:00,247.0,184.2101,175.568176,4.922261082213453,1.9439115169216814,True,NOT_EMITTED_BY_ENGINE,0.5775388761003662,0.3135218297478619,1.8555088624706881,1.0073338015584627,2.733092688101069,1.4434840435729739,0.6783338015584628,0.6044840435729739,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,425,263
INTC-2025-10-07 15:55:00+00:00,INTC,bullish,rsi_oversold_volume_surge,regular,2025-10-07T15:54:00+00:00,2025-10-07T15:55:00+00:00,36.4887,35.76333333333333,38.01333333333333,0.1123205565178348,2.096330275229328,2.096330275229328,2.101879509213703,1,0.4038159597514659,0.5684738285519796,True,2025-10-07T19:50:00+00:00,37.245,END_OF_SESSION,1.0426450990303606,1.0426450990303606,0.756299999999996,0.756299999999996,14100.0,37.6699,3.2371665748574125,1.6284178116814296,36.4801,-0.0235689405213155,-0.0118560727907741,,,STRUCTURAL_PRIMARY,,35.76333333333333,prior_session_S1_pivot,W1,Task54,,,1.9879213747452587,,0.05082512292633565,MID,,W1,0.7253666666666732,0.991819976104025,235.0,2.0726964786358404,MEDIUM_WIN,2025-10-07T11:55:00-04:00,2025-10-07T15:50:00-04:00,245.0,36.49,35.632948500000005,2.405221953496217,1.218771440721489,True,NOT_EMITTED_BY_ENGINE,0.1123205565178348,0.30781188412670535,0.3795426098383767,1.035869568336181,0.48423486873944166,1.2921544195849008,0.706869568336181,0.4531544195849009,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,425,263
AMAT-2025-10-07 15:57:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2025-10-07T15:56:00+00:00,2025-10-07T15:57:00+00:00,216.01,215.3586378607074,226.67666666666665,0.4342414261950616,16.37593901028882,16.37593901028882,16.37593901028882,1,0.6096883703882287,2.1510851860781006,True,2025-10-07T16:12:00+00:00,215.3586378607074,STOP,-1.0,-1.0,-0.651362139292587,-0.651362139292587,900.0,217.2499,0.5740012036479819,1.903549385517865,215.35,-0.3055414101199002,-1.0132612262616163,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,,,0.30154258566389847,,0.3311281174011711,MID,,W1,0.651362139292587,-1.331128117401171,15.0,-0.30154258566389847,LOSS_OR_FLAT,2025-10-07T11:57:00-04:00,2025-10-07T12:12:00-04:00,243.0,216.01,213.050634,1.3890435078451668,1.120857651925422,True,NOT_EMITTED_BY_ENGINE,0.4342414261950616,0.20102839044260062,1.339406139393657,0.6180495763531167,2.008209849992272,0.9162690802871126,0.28904957635311673,0.07726908028711266,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,425,253
AMAT-2025-10-07 18:07:00+00:00,AMAT,bullish,rsi_oversold_volume_surge,regular,2025-10-07T18:06:00+00:00,2025-10-07T18:07:00+00:00,214.875,214.468972657658,226.67666666666665,0.2540182282279928,31.03889236392902,31.03889236392902,29.06618701734236,1,0.6074871423325915,2.041023783296245,True,2025-10-07T18:26:00+00:00,214.468972657658,STOP,-1.0,-1.0,-0.4060273423419858,-0.4060273423419858,1140.0,215.1,0.1047120418848141,0.5541498725238138,213.99,-0.4118673647469416,-2.1796561652603668,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,,,0.18895978701199032,,0.5287131282602185,MID,,W1,0.4060273423420142,-1.5287131282602187,19.0,-0.1889597870119771,LOSS_OR_FLAT,2025-10-07T14:07:00-04:00,2025-10-07T14:26:00-04:00,113.0,214.85,213.786352,0.4975284858221407,0.8955252450914886,True,NOT_EMITTED_BY_ENGINE,0.2540182282279928,0.11823049952431595,1.2895373000954227,0.5995059507649572,2.227701727563055,1.0356586367099279,0.27050595076495715,0.1966586367099279,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,434,256
MU-2025-10-09 17:01:00+00:00,MU,bullish,rsi_oversold_volume_surge,regular,2025-10-09T17:00:00+00:00,2025-10-09T17:01:00+00:00,191.415,191.27000000000004,199.42,0.2151710795216979,66.91666666669607,66.91666666669607,55.20689655174205,1,0.6071662034177475,2.024976837554046,True,2025-10-09T17:03:00+00:00,191.27000000000004,STOP,-1.0,-1.0,-0.1449999999999534,-0.1449999999999534,120.0,191.52,0.0548546352166853,0.724137931034841,191.1,-0.1645639056500262,-2.172413793104131,,,STRUCTURAL_PRIMARY,,191.27000000000004,prior_session_S1_pivot,W1,Task54,,,0.07575163910871845,,1.3196034482762864,MID,,W1,0.1449999999999534,-2.319603448276286,2.0,-0.07575163910871845,LOSS_OR_FLAT,2025-10-09T13:01:00-04:00,2025-10-09T13:03:00-04:00,179.0,191.39,184.696529,3.6240372443599123,1.6691859162543787,True,NOT_EMITTED_BY_ENGINE,0.2151710795216979,0.11242545562552793,1.2706102746036336,0.664432183129768,2.330621399686365,1.2187370868897103,0.335432183129768,0.3797370868897103,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,482,297
AVGO-2025-10-14 18:04:00+00:00,AVGO,bullish,rsi_oversold_volume_surge,regular,2025-10-14T18:03:00+00:00,2025-10-14T18:04:00+00:00,346.56,345.9373470998081,362.86663333333337,0.3770352667946202,28.934045476171747,28.934045476171747,26.188962306780937,1,0.6120447244790311,2.268902890618224,True,2025-10-14T19:37:00+00:00,345.9373470998081,STOP,-1.0,-1.0,-0.6226529001918948,-0.6226529001918948,5580.0,349.3299,0.799255540166207,4.448545889927364,344.92,-0.4732225300092297,-2.6338912088814754,,,ATR_FALLBACK,STRUCTURE_NOT_BELOW_ENTRY,,,W1,Task54,,,0.1796666955770703,,0.5560861813109583,MID,,W1,0.6226529001918948,-1.5560861813109583,93.0,-0.1796666955770703,LOSS_OR_FLAT,2025-10-14T14:04:00-04:00,2025-10-14T15:37:00-04:00,116.0,346.5029,341.4399185,1.4828323302801039,0.19702480146934764,True,NOT_EMITTED_BY_ENGINE,0.3770352667946202,0.10881157612089831,2.5602918269817776,0.7390993331490928,5.641288767289328,1.6285146568312214,0.4100993331490928,0.7895146568312215,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,564,346
LRCX-2025-10-16 14:03:00+00:00,LRCX,bullish,rsi_oversold_volume_surge,regular,2025-10-16T14:02:00+00:00,2025-10-16T14:03:00+00:00,143.455,142.20000000000002,146.32000000000002,0.4034447285675233,2.28286852589643,2.28286852589643,2.28286852589643,1,0.4266928501545924,1.1527035967069992,True,2025-10-16T15:57:00+00:00,142.20000000000002,STOP,-1.0,-1.0,-1.2549999999999957,-1.2549999999999957,6840.0,144.56,0.7702763932940572,0.8804780876493974,142.19,-0.8818096267122197,-1.0079681274900554,,,STRUCTURAL_PRIMARY,,142.20000000000002,prior_session_S1_pivot,W1,Task54,,,0.874838799623572,,0.11380677290836697,OPEN,,W1,1.2549999999999955,-1.113806772908367,114.0,-0.8748387996235722,LOSS_OR_FLAT,2025-10-16T10:03:00-04:00,2025-10-16T11:57:00-04:00,357.0,143.455,141.13547499999999,1.6434741159159438,-0.378155512715761,True,NOT_EMITTED_BY_ENGINE,0.4034447285675233,0.2812343442665109,0.9941661410212983,0.6954642469543885,1.6680494956441185,1.16687617743555,0.36646424695438845,0.3278761774355501,True,True,REGIME_ELIGIBLE,NOT_EMITTED_BY_ENGINE,600,360
