task,window,N,winners,winners_2R_plus,winners_4R_plus,mean_winning_R,gross_expectancy_R,median_price_vs_sma200_pct,median_sma200_slope20_pct,trend_aligned_rate,median_atr_pct_1m,median_atr_pct_15m,median_atr_pct_60m,median_15m_threshold_depth,median_60m_threshold_depth,regime_ready_rate,regime_eligible_rate
Task53,X_early,9,1,0,0,0.160617876424715,-0.8710424581750317,3.013267137954845,1.081066014284504,1.0,0.2257105954445828,0.8051756149520016,1.39860756629818,0.4761756149520016,0.5596075662981801,1.0,1.0
Task53,Y_middle,2,1,1,1,4.872438730414133,1.9362193652070663,1.1317334029840254,0.6206357848979271,1.0,0.2253346930387638,0.8312631236588496,1.4093555291208988,0.5022631236588495,0.5703555291208988,1.0,1.0
Task53,Z_late,6,2,1,1,7.0859985611486875,1.695332853716229,1.1284661495048032,0.8098130185851593,1.0,0.13735789353342576,0.6743422342150336,1.0542920688406539,0.34534223421503357,0.21529206884065388,1.0,1.0
Task54,W1,12,3,0,0,1.6406723342036234,-0.3398319164490942,2.1077848960207257,1.0900196408910046,1.0,0.1915294408678347,0.6816685772419686,1.1898083707523317,0.3526685772419686,0.35080837075233184,1.0,1.0
Task54,W2,6,3,2,1,3.6480976869518265,1.3240488434759132,1.1234989976157683,1.354261419916225,1.0,0.3197259000097604,0.8561921045410472,0.9972566301232444,0.5271921045410471,0.15825663012324448,1.0,1.0
Task54,W3,21,9,6,3,4.078572054925458,1.1765308806823394,2.722877627690945,1.229567876268911,1.0,0.24048978734803445,0.9239170749922461,1.4039828268609316,0.5949170749922461,0.5649828268609316,1.0,1.0
Task56,H1_early,13,3,0,0,0.5104803427028622,-0.46026349546739714,3.6585471193515406,1.1340726690537428,1.0,0.12351670950528426,0.6446422026894039,1.1321170886568013,0.31564220268940385,0.2931170886568013,1.0,1.0
Task56,H2_middle,10,5,2,1,2.0407071014023344,0.7722030033794083,2.565836079162953,0.4731295101838118,1.0,0.18336954643542291,0.8255227216302339,1.0801236881414953,0.4965227216302339,0.24112368814149532,1.0,1.0
Task56,H3_late,21,7,3,0,1.553411109545946,-0.04837950323123462,2.266622479560021,0.7945937384738144,1.0,0.15951319752499357,0.60367900302804,1.0623532806178877,0.27467900302804,0.22335328061788773,1.0,1.0
