symbol,trading_day,threshold_band,beta,stock_return_to_decision_pct,market_return_to_decision_pct,residual_pct,direction,decision_timestamp,entry_timestamp,entry_price,horizon_label,exit_timestamp,gross_return_pct,data_ready,rejection_reason,regime_slice
AAPL,2026-05-15,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-15,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-18,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-18,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-19,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-19,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-20,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-20,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-21,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-21,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-22,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-22,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-26,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-26,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-27,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-27,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-28,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-28,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-29,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-05-29,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-01,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-01,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-02,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-02,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-03,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-03,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-04,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-04,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-05,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-05,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-08,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-08,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-09,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-09,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-10,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-10,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-11,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-11,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-12,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-12,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-15,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-15,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-16,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-16,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-17,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-17,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-18,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-18,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-22,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-22,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-23,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-23,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-24,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-24,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-25,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-25,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-26,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-26,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-29,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-29,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-30,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-06-30,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-01,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-01,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-02,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-02,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-06,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-06,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-07,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-07,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-08,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-08,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-09,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-09,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-10,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-10,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-13,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-13,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-14,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-14,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-15,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-15,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-16,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-16,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-17,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-17,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-20,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-20,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-21,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-21,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-22,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-22,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-23,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-23,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-24,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-24,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-27,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-27,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-28,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-28,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-29,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-29,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-30,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-30,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-31,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-07-31,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-03,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-03,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-04,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-04,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-05,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-05,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-06,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-06,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-07,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-07,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-10,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-10,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-11,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-11,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-12,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-12,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-13,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-13,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-14,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
AAPL,2026-08-14,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-15,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-15,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-18,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-18,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-19,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-19,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-20,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-20,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-21,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-21,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-22,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-22,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-26,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-26,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-27,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-27,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-28,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-28,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-29,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-05-29,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-01,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-01,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-02,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-02,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-03,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-03,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-04,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-04,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-05,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-05,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-08,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-08,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-09,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-09,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-10,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-10,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-11,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-11,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-12,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-12,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-15,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-15,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-16,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-16,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-17,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-17,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-18,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-18,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-22,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-22,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-23,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-23,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-24,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-24,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-25,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-25,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-26,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-26,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-29,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-29,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-30,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-06-30,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-01,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-01,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-02,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-02,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-06,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-06,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-07,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-07,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-08,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-08,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-09,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-09,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-10,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-10,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-13,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-13,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-14,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-14,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-15,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-15,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-16,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-16,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-17,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-17,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-20,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-20,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-21,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-21,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-22,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-22,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-23,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-23,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-24,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-24,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-27,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-27,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-28,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-28,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-29,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-29,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-30,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-30,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-31,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-07-31,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-03,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-03,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-04,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-04,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-05,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-05,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-06,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-06,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-07,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-07,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-10,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-10,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-11,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-11,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-12,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-12,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-13,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-13,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-14,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADBE,2026-08-14,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-15,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-15,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-18,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-18,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-19,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-19,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-20,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-20,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-21,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-21,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-22,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-22,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-26,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-26,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-27,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-27,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-28,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-28,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-29,0.75,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
ADI,2026-05-29,1.5,,,,,,,,,,,,False,DATA_NOT_READY,2026_q3_f6_era
