symbol,trading_day,threshold_band,extension_side,bet,direction,normalized_distance,decision_timestamp,entry_timestamp,entry_price,horizon_label,exit_timestamp,exit_price,gross_return_pct,data_ready,rejection_reason,regime_slice
AAPL,2026-05-15,1.0,ABOVE,CONTINUATION,LONG,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,30m,2026-05-15 15:31:00+00:00,,0.43832796573591415,True,,2026_q3_f6_era
AAPL,2026-05-15,1.0,ABOVE,CONTINUATION,LONG,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,60m,2026-05-15 16:01:00+00:00,,-0.0016600816760169504,True,,2026_q3_f6_era
AAPL,2026-05-15,1.0,ABOVE,CONTINUATION,LONG,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,120m,2026-05-15 17:01:00+00:00,,0.22245094458647896,True,,2026_q3_f6_era
AAPL,2026-05-15,1.0,ABOVE,REVERSION,SHORT,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,30m,2026-05-15 15:31:00+00:00,,-0.43832796573591415,True,,2026_q3_f6_era
AAPL,2026-05-15,1.0,ABOVE,REVERSION,SHORT,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,60m,2026-05-15 16:01:00+00:00,,0.0016600816760169504,True,,2026_q3_f6_era
AAPL,2026-05-15,1.0,ABOVE,REVERSION,SHORT,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,120m,2026-05-15 17:01:00+00:00,,-0.22245094458647896,True,,2026_q3_f6_era
AAPL,2026-05-15,2.0,ABOVE,CONTINUATION,LONG,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,30m,2026-05-15 15:31:00+00:00,,0.43832796573591415,True,,2026_q3_f6_era
AAPL,2026-05-15,2.0,ABOVE,CONTINUATION,LONG,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,60m,2026-05-15 16:01:00+00:00,,-0.0016600816760169504,True,,2026_q3_f6_era
AAPL,2026-05-15,2.0,ABOVE,CONTINUATION,LONG,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,120m,2026-05-15 17:01:00+00:00,,0.22245094458647896,True,,2026_q3_f6_era
AAPL,2026-05-15,2.0,ABOVE,REVERSION,SHORT,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,30m,2026-05-15 15:31:00+00:00,,-0.43832796573591415,True,,2026_q3_f6_era
AAPL,2026-05-15,2.0,ABOVE,REVERSION,SHORT,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,60m,2026-05-15 16:01:00+00:00,,0.0016600816760169504,True,,2026_q3_f6_era
AAPL,2026-05-15,2.0,ABOVE,REVERSION,SHORT,12.467070124768263,2026-05-15 15:00:00+00:00,2026-05-15 15:01:00+00:00,301.19,120m,2026-05-15 17:01:00+00:00,,-0.22245094458647896,True,,2026_q3_f6_era
AAPL,2026-05-18,1.0,,,,-0.7567258591929238,2026-05-18 15:00:00+00:00,,,,,,,False,AVWAP_DISTANCE_BELOW_THRESHOLD,2026_q3_f6_era
AAPL,2026-05-18,2.0,,,,-0.7567258591929238,2026-05-18 15:00:00+00:00,,,,,,,False,AVWAP_DISTANCE_BELOW_THRESHOLD,2026_q3_f6_era
AAPL,2026-05-19,1.0,BELOW,CONTINUATION,SHORT,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,30m,2026-05-19 15:31:00+00:00,,0.12766672266084175,True,,2026_q3_f6_era
AAPL,2026-05-19,1.0,BELOW,CONTINUATION,SHORT,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,60m,2026-05-19 16:01:00+00:00,,0.12430707206450683,True,,2026_q3_f6_era
AAPL,2026-05-19,1.0,BELOW,CONTINUATION,SHORT,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,120m,2026-05-19 17:01:00+00:00,,-0.30740802956493213,True,,2026_q3_f6_era
AAPL,2026-05-19,1.0,BELOW,REVERSION,LONG,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,30m,2026-05-19 15:31:00+00:00,,-0.12766672266084175,True,,2026_q3_f6_era
AAPL,2026-05-19,1.0,BELOW,REVERSION,LONG,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,60m,2026-05-19 16:01:00+00:00,,-0.12430707206450683,True,,2026_q3_f6_era
AAPL,2026-05-19,1.0,BELOW,REVERSION,LONG,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,120m,2026-05-19 17:01:00+00:00,,0.30740802956493213,True,,2026_q3_f6_era
AAPL,2026-05-19,2.0,BELOW,CONTINUATION,SHORT,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,30m,2026-05-19 15:31:00+00:00,,0.12766672266084175,True,,2026_q3_f6_era
AAPL,2026-05-19,2.0,BELOW,CONTINUATION,SHORT,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,60m,2026-05-19 16:01:00+00:00,,0.12430707206450683,True,,2026_q3_f6_era
AAPL,2026-05-19,2.0,BELOW,CONTINUATION,SHORT,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,120m,2026-05-19 17:01:00+00:00,,-0.30740802956493213,True,,2026_q3_f6_era
AAPL,2026-05-19,2.0,BELOW,REVERSION,LONG,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,30m,2026-05-19 15:31:00+00:00,,-0.12766672266084175,True,,2026_q3_f6_era
AAPL,2026-05-19,2.0,BELOW,REVERSION,LONG,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,60m,2026-05-19 16:01:00+00:00,,-0.12430707206450683,True,,2026_q3_f6_era
AAPL,2026-05-19,2.0,BELOW,REVERSION,LONG,-4.8989184326689905,2026-05-19 15:00:00+00:00,2026-05-19 15:01:00+00:00,297.65,120m,2026-05-19 17:01:00+00:00,,0.30740802956493213,True,,2026_q3_f6_era
AAPL,2026-05-20,1.0,,,,-0.7202732807654751,2026-05-20 15:00:00+00:00,,,,,,,False,AVWAP_DISTANCE_BELOW_THRESHOLD,2026_q3_f6_era
AAPL,2026-05-20,2.0,,,,-0.7202732807654751,2026-05-20 15:00:00+00:00,,,,,,,False,AVWAP_DISTANCE_BELOW_THRESHOLD,2026_q3_f6_era
AAPL,2026-05-21,1.0,ABOVE,CONTINUATION,LONG,1.620410334919866,2026-05-21 15:00:00+00:00,2026-05-21 15:01:00+00:00,302.13,30m,2026-05-21 15:31:00+00:00,,0.37070135372190927,True,,2026_q3_f6_era
AAPL,2026-05-21,1.0,ABOVE,CONTINUATION,LONG,1.620410334919866,2026-05-21 15:00:00+00:00,2026-05-21 15:01:00+00:00,302.13,60m,2026-05-21 16:01:00+00:00,,0.5825306987058521,True,,2026_q3_f6_era
AAPL,2026-05-21,1.0,ABOVE,CONTINUATION,LONG,1.620410334919866,2026-05-21 15:00:00+00:00,2026-05-21 15:01:00+00:00,302.13,120m,2026-05-21 17:01:00+00:00,,0.47992585972925184,True,,2026_q3_f6_era
AAPL,2026-05-21,1.0,ABOVE,REVERSION,SHORT,1.620410334919866,2026-05-21 15:00:00+00:00,2026-05-21 15:01:00+00:00,302.13,30m,2026-05-21 15:31:00+00:00,,-0.37070135372190927,True,,2026_q3_f6_era
AAPL,2026-05-21,1.0,ABOVE,REVERSION,SHORT,1.620410334919866,2026-05-21 15:00:00+00:00,2026-05-21 15:01:00+00:00,302.13,60m,2026-05-21 16:01:00+00:00,,-0.5825306987058521,True,,2026_q3_f6_era
AAPL,2026-05-21,1.0,ABOVE,REVERSION,SHORT,1.620410334919866,2026-05-21 15:00:00+00:00,2026-05-21 15:01:00+00:00,302.13,120m,2026-05-21 17:01:00+00:00,,-0.47992585972925184,True,,2026_q3_f6_era
AAPL,2026-05-21,2.0,,,,1.620410334919866,2026-05-21 15:00:00+00:00,,,,,,,False,AVWAP_DISTANCE_BELOW_THRESHOLD,2026_q3_f6_era
AAPL,2026-05-22,1.0,ABOVE,CONTINUATION,LONG,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,30m,2026-05-22 15:31:00+00:00,,0.20950846091860673,True,,2026_q3_f6_era
AAPL,2026-05-22,1.0,ABOVE,CONTINUATION,LONG,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,60m,2026-05-22 16:01:00+00:00,,-0.15632554391620102,True,,2026_q3_f6_era
AAPL,2026-05-22,1.0,ABOVE,CONTINUATION,LONG,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,120m,2026-05-22 17:01:00+00:00,,-0.3835616438356157,True,,2026_q3_f6_era
AAPL,2026-05-22,1.0,ABOVE,REVERSION,SHORT,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,30m,2026-05-22 15:31:00+00:00,,-0.20950846091860673,True,,2026_q3_f6_era
AAPL,2026-05-22,1.0,ABOVE,REVERSION,SHORT,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,60m,2026-05-22 16:01:00+00:00,,0.15632554391620102,True,,2026_q3_f6_era
AAPL,2026-05-22,1.0,ABOVE,REVERSION,SHORT,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,120m,2026-05-22 17:01:00+00:00,,0.3835616438356157,True,,2026_q3_f6_era
AAPL,2026-05-22,2.0,ABOVE,CONTINUATION,LONG,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,30m,2026-05-22 15:31:00+00:00,,0.20950846091860673,True,,2026_q3_f6_era
AAPL,2026-05-22,2.0,ABOVE,CONTINUATION,LONG,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,60m,2026-05-22 16:01:00+00:00,,-0.15632554391620102,True,,2026_q3_f6_era
AAPL,2026-05-22,2.0,ABOVE,CONTINUATION,LONG,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,120m,2026-05-22 17:01:00+00:00,,-0.3835616438356157,True,,2026_q3_f6_era
AAPL,2026-05-22,2.0,ABOVE,REVERSION,SHORT,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,30m,2026-05-22 15:31:00+00:00,,-0.20950846091860673,True,,2026_q3_f6_era
AAPL,2026-05-22,2.0,ABOVE,REVERSION,SHORT,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,60m,2026-05-22 16:01:00+00:00,,0.15632554391620102,True,,2026_q3_f6_era
AAPL,2026-05-22,2.0,ABOVE,REVERSION,SHORT,16.08830565151322,2026-05-22 15:00:00+00:00,2026-05-22 15:01:00+00:00,310.25,120m,2026-05-22 17:01:00+00:00,,0.3835616438356157,True,,2026_q3_f6_era
AAPL,2026-05-26,1.0,ABOVE,CONTINUATION,LONG,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,30m,2026-05-26 15:31:00+00:00,,-0.04171747641357918,True,,2026_q3_f6_era
AAPL,2026-05-26,1.0,ABOVE,CONTINUATION,LONG,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,60m,2026-05-26 16:01:00+00:00,,-0.42359283743020126,True,,2026_q3_f6_era
AAPL,2026-05-26,1.0,ABOVE,CONTINUATION,LONG,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,120m,2026-05-26 17:01:00+00:00,,-0.4877735703741678,True,,2026_q3_f6_era
AAPL,2026-05-26,1.0,ABOVE,REVERSION,SHORT,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,30m,2026-05-26 15:31:00+00:00,,0.04171747641357918,True,,2026_q3_f6_era
AAPL,2026-05-26,1.0,ABOVE,REVERSION,SHORT,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,60m,2026-05-26 16:01:00+00:00,,0.42359283743020126,True,,2026_q3_f6_era
AAPL,2026-05-26,1.0,ABOVE,REVERSION,SHORT,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,120m,2026-05-26 17:01:00+00:00,,0.4877735703741678,True,,2026_q3_f6_era
AAPL,2026-05-26,2.0,ABOVE,CONTINUATION,LONG,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,30m,2026-05-26 15:31:00+00:00,,-0.04171747641357918,True,,2026_q3_f6_era
AAPL,2026-05-26,2.0,ABOVE,CONTINUATION,LONG,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,60m,2026-05-26 16:01:00+00:00,,-0.42359283743020126,True,,2026_q3_f6_era
AAPL,2026-05-26,2.0,ABOVE,CONTINUATION,LONG,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,120m,2026-05-26 17:01:00+00:00,,-0.4877735703741678,True,,2026_q3_f6_era
AAPL,2026-05-26,2.0,ABOVE,REVERSION,SHORT,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,30m,2026-05-26 15:31:00+00:00,,0.04171747641357918,True,,2026_q3_f6_era
AAPL,2026-05-26,2.0,ABOVE,REVERSION,SHORT,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,60m,2026-05-26 16:01:00+00:00,,0.42359283743020126,True,,2026_q3_f6_era
AAPL,2026-05-26,2.0,ABOVE,REVERSION,SHORT,6.462905996514732,2026-05-26 15:00:00+00:00,2026-05-26 15:01:00+00:00,311.62,120m,2026-05-26 17:01:00+00:00,,0.4877735703741678,True,,2026_q3_f6_era
AAPL,2026-05-27,1.0,ABOVE,CONTINUATION,LONG,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,30m,2026-05-27 15:31:00+00:00,,-0.4185036099929725,True,,2026_q3_f6_era
AAPL,2026-05-27,1.0,ABOVE,CONTINUATION,LONG,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,60m,2026-05-27 16:01:00+00:00,,-0.42489297808446236,True,,2026_q3_f6_era
AAPL,2026-05-27,1.0,ABOVE,CONTINUATION,LONG,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,120m,2026-05-27 17:01:00+00:00,,-0.7443613826592499,True,,2026_q3_f6_era
AAPL,2026-05-27,1.0,ABOVE,REVERSION,SHORT,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,30m,2026-05-27 15:31:00+00:00,,0.4185036099929725,True,,2026_q3_f6_era
AAPL,2026-05-27,1.0,ABOVE,REVERSION,SHORT,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,60m,2026-05-27 16:01:00+00:00,,0.42489297808446236,True,,2026_q3_f6_era
AAPL,2026-05-27,1.0,ABOVE,REVERSION,SHORT,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,120m,2026-05-27 17:01:00+00:00,,0.7443613826592499,True,,2026_q3_f6_era
AAPL,2026-05-27,2.0,ABOVE,CONTINUATION,LONG,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,30m,2026-05-27 15:31:00+00:00,,-0.4185036099929725,True,,2026_q3_f6_era
AAPL,2026-05-27,2.0,ABOVE,CONTINUATION,LONG,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,60m,2026-05-27 16:01:00+00:00,,-0.42489297808446236,True,,2026_q3_f6_era
AAPL,2026-05-27,2.0,ABOVE,CONTINUATION,LONG,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,120m,2026-05-27 17:01:00+00:00,,-0.7443613826592499,True,,2026_q3_f6_era
AAPL,2026-05-27,2.0,ABOVE,REVERSION,SHORT,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,30m,2026-05-27 15:31:00+00:00,,0.4185036099929725,True,,2026_q3_f6_era
AAPL,2026-05-27,2.0,ABOVE,REVERSION,SHORT,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,60m,2026-05-27 16:01:00+00:00,,0.42489297808446236,True,,2026_q3_f6_era
AAPL,2026-05-27,2.0,ABOVE,REVERSION,SHORT,6.20155142835093,2026-05-27 15:00:00+00:00,2026-05-27 15:01:00+00:00,313.02,120m,2026-05-27 17:01:00+00:00,,0.7443613826592499,True,,2026_q3_f6_era
AAPL,2026-05-28,1.0,ABOVE,CONTINUATION,LONG,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,30m,2026-05-28 15:31:00+00:00,,-0.009618775850451351,True,,2026_q3_f6_era
AAPL,2026-05-28,1.0,ABOVE,CONTINUATION,LONG,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,60m,2026-05-28 16:01:00+00:00,,-0.4039885857193212,True,,2026_q3_f6_era
AAPL,2026-05-28,1.0,ABOVE,CONTINUATION,LONG,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,120m,2026-05-28 17:01:00+00:00,,-0.41200423226136396,True,,2026_q3_f6_era
AAPL,2026-05-28,1.0,ABOVE,REVERSION,SHORT,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,30m,2026-05-28 15:31:00+00:00,,0.009618775850451351,True,,2026_q3_f6_era
AAPL,2026-05-28,1.0,ABOVE,REVERSION,SHORT,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,60m,2026-05-28 16:01:00+00:00,,0.4039885857193212,True,,2026_q3_f6_era
AAPL,2026-05-28,1.0,ABOVE,REVERSION,SHORT,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,120m,2026-05-28 17:01:00+00:00,,0.41200423226136396,True,,2026_q3_f6_era
AAPL,2026-05-28,2.0,ABOVE,CONTINUATION,LONG,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,30m,2026-05-28 15:31:00+00:00,,-0.009618775850451351,True,,2026_q3_f6_era
AAPL,2026-05-28,2.0,ABOVE,CONTINUATION,LONG,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,60m,2026-05-28 16:01:00+00:00,,-0.4039885857193212,True,,2026_q3_f6_era
AAPL,2026-05-28,2.0,ABOVE,CONTINUATION,LONG,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,120m,2026-05-28 17:01:00+00:00,,-0.41200423226136396,True,,2026_q3_f6_era
AAPL,2026-05-28,2.0,ABOVE,REVERSION,SHORT,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,30m,2026-05-28 15:31:00+00:00,,0.009618775850451351,True,,2026_q3_f6_era
AAPL,2026-05-28,2.0,ABOVE,REVERSION,SHORT,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,60m,2026-05-28 16:01:00+00:00,,0.4039885857193212,True,,2026_q3_f6_era
AAPL,2026-05-28,2.0,ABOVE,REVERSION,SHORT,6.22778486895031,2026-05-28 15:00:00+00:00,2026-05-28 15:01:00+00:00,311.89,120m,2026-05-28 17:01:00+00:00,,0.41200423226136396,True,,2026_q3_f6_era
AAPL,2026-05-29,1.0,BELOW,CONTINUATION,SHORT,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,30m,2026-05-29 15:31:00+00:00,,-0.1767323789784905,True,,2026_q3_f6_era
AAPL,2026-05-29,1.0,BELOW,CONTINUATION,SHORT,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,60m,2026-05-29 16:01:00+00:00,,0.1751257209877602,True,,2026_q3_f6_era
AAPL,2026-05-29,1.0,BELOW,CONTINUATION,SHORT,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,120m,2026-05-29 17:01:00+00:00,,0.06908629360067318,True,,2026_q3_f6_era
AAPL,2026-05-29,1.0,BELOW,REVERSION,LONG,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,30m,2026-05-29 15:31:00+00:00,,0.1767323789784905,True,,2026_q3_f6_era
AAPL,2026-05-29,1.0,BELOW,REVERSION,LONG,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,60m,2026-05-29 16:01:00+00:00,,-0.1751257209877602,True,,2026_q3_f6_era
AAPL,2026-05-29,1.0,BELOW,REVERSION,LONG,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,120m,2026-05-29 17:01:00+00:00,,-0.06908629360067318,True,,2026_q3_f6_era
AAPL,2026-05-29,2.0,BELOW,CONTINUATION,SHORT,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,30m,2026-05-29 15:31:00+00:00,,-0.1767323789784905,True,,2026_q3_f6_era
AAPL,2026-05-29,2.0,BELOW,CONTINUATION,SHORT,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,60m,2026-05-29 16:01:00+00:00,,0.1751257209877602,True,,2026_q3_f6_era
AAPL,2026-05-29,2.0,BELOW,CONTINUATION,SHORT,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,120m,2026-05-29 17:01:00+00:00,,0.06908629360067318,True,,2026_q3_f6_era
AAPL,2026-05-29,2.0,BELOW,REVERSION,LONG,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,30m,2026-05-29 15:31:00+00:00,,0.1767323789784905,True,,2026_q3_f6_era
AAPL,2026-05-29,2.0,BELOW,REVERSION,LONG,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,60m,2026-05-29 16:01:00+00:00,,-0.1751257209877602,True,,2026_q3_f6_era
AAPL,2026-05-29,2.0,BELOW,REVERSION,LONG,-14.92958384328364,2026-05-29 15:00:00+00:00,2026-05-29 15:01:00+00:00,311.205,120m,2026-05-29 17:01:00+00:00,,-0.06908629360067318,True,,2026_q3_f6_era
AAPL,2026-06-01,1.0,BELOW,CONTINUATION,SHORT,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,30m,2026-06-01 15:31:00+00:00,,0.01726384364820758,True,,2026_q3_f6_era
AAPL,2026-06-01,1.0,BELOW,CONTINUATION,SHORT,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,60m,2026-06-01 16:01:00+00:00,,0.017915309446256293,True,,2026_q3_f6_era
AAPL,2026-06-01,1.0,BELOW,CONTINUATION,SHORT,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,120m,2026-06-01 17:01:00+00:00,,0.3273615635179138,True,,2026_q3_f6_era
AAPL,2026-06-01,1.0,BELOW,REVERSION,LONG,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,30m,2026-06-01 15:31:00+00:00,,-0.01726384364820758,True,,2026_q3_f6_era
AAPL,2026-06-01,1.0,BELOW,REVERSION,LONG,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,60m,2026-06-01 16:01:00+00:00,,-0.017915309446256293,True,,2026_q3_f6_era
AAPL,2026-06-01,1.0,BELOW,REVERSION,LONG,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,120m,2026-06-01 17:01:00+00:00,,-0.3273615635179138,True,,2026_q3_f6_era
AAPL,2026-06-01,2.0,BELOW,CONTINUATION,SHORT,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,30m,2026-06-01 15:31:00+00:00,,0.01726384364820758,True,,2026_q3_f6_era
AAPL,2026-06-01,2.0,BELOW,CONTINUATION,SHORT,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,60m,2026-06-01 16:01:00+00:00,,0.017915309446256293,True,,2026_q3_f6_era
AAPL,2026-06-01,2.0,BELOW,CONTINUATION,SHORT,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,120m,2026-06-01 17:01:00+00:00,,0.3273615635179138,True,,2026_q3_f6_era
AAPL,2026-06-01,2.0,BELOW,REVERSION,LONG,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,30m,2026-06-01 15:31:00+00:00,,-0.01726384364820758,True,,2026_q3_f6_era
AAPL,2026-06-01,2.0,BELOW,REVERSION,LONG,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,60m,2026-06-01 16:01:00+00:00,,-0.017915309446256293,True,,2026_q3_f6_era
AAPL,2026-06-01,2.0,BELOW,REVERSION,LONG,-9.614691421359309,2026-06-01 15:00:00+00:00,2026-06-01 15:01:00+00:00,307.0,120m,2026-06-01 17:01:00+00:00,,-0.3273615635179138,True,,2026_q3_f6_era
AAPL,2026-06-02,1.0,ABOVE,CONTINUATION,LONG,7.782854960576573,2026-06-02 15:00:00+00:00,2026-06-02 15:01:00+00:00,310.56,30m,2026-06-02 15:31:00+00:00,,0.6697578567748532,True,,2026_q3_f6_era
AAPL,2026-06-02,1.0,ABOVE,CONTINUATION,LONG,7.782854960576573,2026-06-02 15:00:00+00:00,2026-06-02 15:01:00+00:00,310.56,60m,2026-06-02 16:01:00+00:00,,0.6150180319423059,True,,2026_q3_f6_era
AAPL,2026-06-02,1.0,ABOVE,CONTINUATION,LONG,7.782854960576573,2026-06-02 15:00:00+00:00,2026-06-02 15:01:00+00:00,310.56,120m,2026-06-02 17:01:00+00:00,,1.2783681092220511,True,,2026_q3_f6_era
AAPL,2026-06-02,1.0,ABOVE,REVERSION,SHORT,7.782854960576573,2026-06-02 15:00:00+00:00,2026-06-02 15:01:00+00:00,310.56,30m,2026-06-02 15:31:00+00:00,,-0.6697578567748532,True,,2026_q3_f6_era
AAPL,2026-06-02,1.0,ABOVE,REVERSION,SHORT,7.782854960576573,2026-06-02 15:00:00+00:00,2026-06-02 15:01:00+00:00,310.56,60m,2026-06-02 16:01:00+00:00,,-0.6150180319423059,True,,2026_q3_f6_era
AAPL,2026-06-02,1.0,ABOVE,REVERSION,SHORT,7.782854960576573,2026-06-02 15:00:00+00:00,2026-06-02 15:01:00+00:00,310.56,120m,2026-06-02 17:01:00+00:00,,-1.2783681092220511,True,,2026_q3_f6_era
