entry_time_bucket,family,trades,total_R_0bps,expectancy_R_0bps,pf_0bps,total_R_5bps,expectancy_R_5bps,pf_5bps
CLOSE_1500_ONWARD,MACD,5,2.2603116139412434,0.45206232278824865,3.0269990683350163,-0.7360373839467733,-0.14720747678935467,0.7740508476052412
CLOSE_1500_ONWARD,RSI,0,0.0,,,0.0,,
MID_1030_1500,MACD,57,-19.56234770966632,-0.3431990826257249,0.5152630962638883,-54.57516907778377,-0.9574591066277854,0.25001432015017827
MID_1030_1500,RSI,43,37.84467593164542,0.8801087425964051,2.455564458909439,21.466836552320732,0.4992287570307147,1.5750704889709386
OPEN_0930_1030,MACD,5,4.03446814328694,0.806893628657388,3.0172340716434696,2.166088464181449,0.4332176928362898,1.645336981149435
OPEN_0930_1030,RSI,13,-3.0661636447137277,-0.235858741901056,0.7212578504805702,-5.6205223647852005,-0.4323478742142462,0.5767504661482953
