symbol,timestamp,entry_price,trailing_vol_60m,time_of_day_bucket,vol_bucket,trading_day,direction,raw_rs,spy_entry_price,sector_entry_price,sector_etf,_cluster_id,_cluster_rank,_cluster_representative,_cluster_size,event_id,risk_per_unit,definition
AAPL,2026-07-01 14:17:00+00:00,292.75,0.6802868852458783,OPEN_HOUR,HIGH,2026-07-01 00:00:00+00:00,1,0.007619899134281152,746.61,187.77,XLK,0,0,True,1,rs_trailing_30m_000000,0.6802868852458783,rs_trailing_30m
AAPL,2026-07-01 14:41:00+00:00,293.96,0.5065688524589889,MIDDAY,HIGH,2026-07-01 00:00:00+00:00,1,0.005941181267077503,746.5,186.56,XLK,1,0,True,16,rs_trailing_30m_000001,0.5065688524589889,rs_trailing_30m
AAPL,2026-07-01 18:31:00+00:00,295.065,0.33944754098357394,LATE_SESSION,MID,2026-07-01 00:00:00+00:00,1,0.0063027894276643385,747.23,186.1,XLK,2,0,True,3,rs_trailing_30m_000002,0.33944754098357394,rs_trailing_30m
AAPL,2026-07-02 14:00:00+00:00,302.6901,0.5305131147541361,OPEN_HOUR,HIGH,2026-07-02 00:00:00+00:00,1,0.015205591846641726,750.56,186.9,XLK,3,0,True,74,rs_trailing_30m_000003,0.5305131147541361,rs_trailing_30m
AAPL,2026-07-02 16:15:00+00:00,307.61,0.4144868852459307,MIDDAY,MID,2026-07-02 00:00:00+00:00,1,0.0073890780022106,744.3399,181.405,XLK,4,0,True,25,rs_trailing_30m_000004,0.4144868852459307,rs_trailing_30m
AAPL,2026-07-06 14:21:00+00:00,311.165,0.5664442622951132,OPEN_HOUR,HIGH,2026-07-06 00:00:00+00:00,1,0.008576431159037348,749.2601,185.27,XLK,5,0,True,9,rs_trailing_30m_000005,0.5664442622951132,rs_trailing_30m
AAPL,2026-07-07 14:00:00+00:00,311.155,0.4904754098360336,OPEN_HOUR,HIGH,2026-07-07 00:00:00+00:00,-1,-0.008983008310621994,748.93,178.81,XLK,6,0,True,5,rs_trailing_30m_000006,0.4904754098360336,rs_trailing_30m
AAPL,2026-07-07 14:35:00+00:00,312.585,0.5434032786884688,MIDDAY,HIGH,2026-07-07 00:00:00+00:00,1,0.005869309541348762,746.07,176.835,XLK,7,0,True,7,rs_trailing_30m_000007,0.5434032786884688,rs_trailing_30m
AAPL,2026-07-07 15:00:00+00:00,312.83,0.4421393442622413,MIDDAY,MID,2026-07-07 00:00:00+00:00,1,0.005752926586356025,746.19,177.61,XLK,8,0,True,1,rs_trailing_30m_000008,0.4421393442622413,rs_trailing_30m
AAPL,2026-07-07 15:23:00+00:00,313.955,0.3798918032786086,MIDDAY,MID,2026-07-07 00:00:00+00:00,1,0.006510938748374721,745.9799,177.85,XLK,9,0,True,1,rs_trailing_30m_000009,0.3798918032786086,rs_trailing_30m
AAPL,2026-07-07 16:13:00+00:00,313.315,0.24153114754098481,MIDDAY,MID,2026-07-07 00:00:00+00:00,-1,-0.005885448310236538,748.12,179.8278,XLK,10,0,True,10,rs_trailing_30m_000010,0.24153114754098481,rs_trailing_30m
AAPL,2026-07-08 14:00:00+00:00,308.805,0.4597295081967324,OPEN_HOUR,HIGH,2026-07-08 00:00:00+00:00,-1,-0.0058401058488806185,744.29,180.05,XLK,11,0,True,10,rs_trailing_30m_000011,0.4597295081967324,rs_trailing_30m
AAPL,2026-07-08 15:22:00+00:00,310.605,0.3549163934426584,MIDDAY,MID,2026-07-08 00:00:00+00:00,1,0.006579642316267247,740.66,177.605,XLK,12,0,True,9,rs_trailing_30m_000012,0.3549163934426584,rs_trailing_30m
AAPL,2026-07-09 14:22:00+00:00,311.45,0.550752459016353,OPEN_HOUR,HIGH,2026-07-09 00:00:00+00:00,1,0.005825587130752138,746.1303,183.95,XLK,13,0,True,8,rs_trailing_30m_000013,0.550752459016353,rs_trailing_30m
AAPL,2026-07-09 15:19:00+00:00,313.31,0.291468852458984,MIDDAY,MID,2026-07-09 00:00:00+00:00,1,0.006063653233051371,749.24,185.55,XLK,14,0,True,27,rs_trailing_30m_000014,0.291468852458984,rs_trailing_30m
AAPL,2026-07-10 14:05:00+00:00,314.19,0.40335737704921126,OPEN_HOUR,MID,2026-07-10 00:00:00+00:00,-1,-0.006710141620520197,753.08,185.1001,XLK,15,0,True,6,rs_trailing_30m_000015,0.40335737704921126,rs_trailing_30m
AAPL,2026-07-13 14:01:00+00:00,321.655,0.5044786885246736,OPEN_HOUR,HIGH,2026-07-13 00:00:00+00:00,1,0.006469555901304249,753.375,182.51,XLK,16,0,True,2,rs_trailing_30m_000016,0.5044786885246736,rs_trailing_30m
AAPL,2026-07-13 14:18:00+00:00,319.9825,0.5919442622951494,OPEN_HOUR,HIGH,2026-07-13 00:00:00+00:00,-1,-0.006750753884822499,751.48,182.36,XLK,17,0,True,10,rs_trailing_30m_000017,0.5919442622951494,rs_trailing_30m
AAPL,2026-07-13 15:28:00+00:00,317.0,0.30620983606556856,MIDDAY,MID,2026-07-13 00:00:00+00:00,-1,-0.005885767037924265,752.1825,183.64,XLK,18,0,True,8,rs_trailing_30m_000018,0.30620983606556856,rs_trailing_30m
AAPL,2026-07-14 14:37:00+00:00,315.96,0.46895737704918977,MIDDAY,HIGH,2026-07-14 00:00:00+00:00,1,0.005815634410431614,751.71,183.18,XLK,19,0,True,1,rs_trailing_30m_000019,0.46895737704918977,rs_trailing_30m
AAPL,2026-07-15 14:00:00+00:00,321.5099,0.4842627118643916,OPEN_HOUR,HIGH,2026-07-15 00:00:00+00:00,1,0.008372105687613315,754.84,183.39,XLK,20,0,True,35,rs_trailing_30m_000020,0.4842627118643916,rs_trailing_30m
AAPL,2026-07-15 15:33:00+00:00,325.91,0.3873295081966866,MIDDAY,MID,2026-07-15 00:00:00+00:00,1,0.0059367665735660475,753.71,180.62,XLK,21,0,True,20,rs_trailing_30m_000021,0.3873295081966866,rs_trailing_30m
AAPL,2026-07-15 16:21:00+00:00,327.565,0.3248688524590314,MIDDAY,MID,2026-07-15 00:00:00+00:00,1,0.006332267911323556,750.77,178.85,XLK,22,0,True,15,rs_trailing_30m_000022,0.3248688524590314,rs_trailing_30m
AAPL,2026-07-15 17:11:00+00:00,326.74,0.33277377049180956,MIDDAY,MID,2026-07-15 00:00:00+00:00,-1,-0.006381586262232869,752.03,179.78,XLK,23,0,True,6,rs_trailing_30m_000023,0.33277377049180956,rs_trailing_30m
AAPL,2026-07-15 19:34:00+00:00,326.43,0.2291196721311519,LATE_SESSION,MID,2026-07-15 00:00:00+00:00,-1,-0.00604279818948057,753.26,181.19,XLK,24,0,True,9,rs_trailing_30m_000024,0.2291196721311519,rs_trailing_30m
AAPL,2026-07-16 14:00:00+00:00,331.03,0.5153852459016427,OPEN_HOUR,HIGH,2026-07-16 00:00:00+00:00,1,0.011531200667434401,752.4405,177.95,XLK,25,0,True,6,rs_trailing_30m_000025,0.5153852459016427,rs_trailing_30m
AAPL,2026-07-16 14:39:00+00:00,330.75,0.5494639344262217,MIDDAY,HIGH,2026-07-16 00:00:00+00:00,1,0.006825387324515978,753.94,178.365,XLK,26,0,True,2,rs_trailing_30m_000026,0.5494639344262217,rs_trailing_30m
AAPL,2026-07-16 18:14:00+00:00,329.64,0.3191081967213039,LATE_SESSION,MID,2026-07-16 00:00:00+00:00,-1,-0.007235793035623866,750.73,177.03,XLK,27,0,True,1,rs_trailing_30m_000027,0.3191081967213039,rs_trailing_30m
AAPL,2026-07-16 18:44:00+00:00,331.96,0.3611311475409612,LATE_SESSION,MID,2026-07-16 00:00:00+00:00,1,0.007317708559244002,750.52,177.34,XLK,28,0,True,34,rs_trailing_30m_000028,0.3611311475409612,rs_trailing_30m
AAPL,2026-07-17 14:00:00+00:00,330.48,0.6893573770491502,OPEN_HOUR,HIGH,2026-07-17 00:00:00+00:00,-1,-0.01039081760357571,745.6,174.22,XLK,29,0,True,55,rs_trailing_30m_000029,0.6893573770491502,rs_trailing_30m
AAPL,2026-07-17 15:20:00+00:00,333.92,0.4334934426229874,MIDDAY,MID,2026-07-17 00:00:00+00:00,1,0.0068175118079122285,744.56,174.68,XLK,30,0,True,4,rs_trailing_30m_000030,0.4334934426229874,rs_trailing_30m
AAPL,2026-07-17 15:55:00+00:00,332.905,0.35423770491805223,MIDDAY,MID,2026-07-17 00:00:00+00:00,-1,-0.006123099890149928,746.41,176.45,XLK,31,0,True,30,rs_trailing_30m_000031,0.35423770491805223,rs_trailing_30m
AAPL,2026-07-17 16:41:00+00:00,332.075,0.3804311475410255,MIDDAY,MID,2026-07-17 00:00:00+00:00,1,0.006019003701650129,745.83,176.555,XLK,32,0,True,3,rs_trailing_30m_000032,0.3804311475410255,rs_trailing_30m
AAPL,2026-07-17 17:01:00+00:00,330.4,0.4216065573770616,MIDDAY,MID,2026-07-17 00:00:00+00:00,-1,-0.005985030620753429,746.86,177.37,XLK,33,0,True,24,rs_trailing_30m_000033,0.4216065573770616,rs_trailing_30m
AAPL,2026-07-17 17:52:00+00:00,330.6099,0.3640442622950924,MIDDAY,MID,2026-07-17 00:00:00+00:00,1,0.005806002436463852,744.96,177.1,XLK,34,0,True,31,rs_trailing_30m_000034,0.3640442622950924,rs_trailing_30m
AAPL,2026-07-17 18:45:00+00:00,334.07,0.27290491803277755,LATE_SESSION,MID,2026-07-17 00:00:00+00:00,1,0.0060089202900288925,743.32,175.89,XLK,35,0,True,3,rs_trailing_30m_000035,0.27290491803277755,rs_trailing_30m
AAPL,2026-07-17 19:05:00+00:00,334.54,0.2890622950819724,LATE_SESSION,MID,2026-07-17 00:00:00+00:00,1,0.0064350006197432435,743.87,176.09,XLK,36,0,True,2,rs_trailing_30m_000036,0.2890622950819724,rs_trailing_30m
AAPL,2026-07-20 14:00:00+00:00,328.8462,0.5041101694914687,OPEN_HOUR,HIGH,2026-07-20 00:00:00+00:00,-1,-0.009582713284993168,745.88,177.15,XLK,37,0,True,15,rs_trailing_30m_000037,0.5041101694914687,rs_trailing_30m
AAPL,2026-07-20 15:12:00+00:00,325.145,0.37760491803277785,MIDDAY,MID,2026-07-20 00:00:00+00:00,-1,-0.006951423775041574,744.77,176.45,XLK,38,0,True,20,rs_trailing_30m_000038,0.37760491803277785,rs_trailing_30m
AAPL,2026-07-20 18:32:00+00:00,326.49,0.2752885245901452,LATE_SESSION,MID,2026-07-20 00:00:00+00:00,1,0.005850373735575139,744.065,177.01,XLK,39,0,True,29,rs_trailing_30m_000039,0.2752885245901452,rs_trailing_30m
AAPL,2026-07-21 14:16:00+00:00,325.835,0.7270393442623259,OPEN_HOUR,HIGH,2026-07-21 00:00:00+00:00,1,0.009396593674593863,744.96,178.37,XLK,40,0,True,14,rs_trailing_30m_000040,0.7270393442623259,rs_trailing_30m
AAPL,2026-07-22 14:00:00+00:00,325.85,0.42461333333330914,OPEN_HOUR,MID,2026-07-22 00:00:00+00:00,-1,-0.008633610478440166,748.85,180.38,XLK,41,0,True,14,rs_trailing_30m_000041,0.42461333333330914,rs_trailing_30m
AAPL,2026-07-23 14:00:00+00:00,320.17,0.5486803278689146,OPEN_HOUR,HIGH,2026-07-23 00:00:00+00:00,-1,-0.005903766296581337,740.28,179.62,XLK,42,0,True,1,rs_trailing_30m_000042,0.5486803278689146,rs_trailing_30m
AAPL,2026-07-23 14:20:00+00:00,321.38,0.6326295081967817,OPEN_HOUR,HIGH,2026-07-23 00:00:00+00:00,1,0.0064614275612732315,739.52,179.57,XLK,43,0,True,9,rs_trailing_30m_000043,0.6326295081967817,rs_trailing_30m
AAPL,2026-07-24 14:00:00+00:00,327.11,0.46202777777775567,OPEN_HOUR,MID,2026-07-24 00:00:00+00:00,1,0.009629918862206528,738.1999,176.44,XLK,44,0,True,18,rs_trailing_30m_000044,0.46202777777775567,rs_trailing_30m
AAPL,2026-07-24 14:41:00+00:00,329.67,0.42568360655736126,MIDDAY,MID,2026-07-24 00:00:00+00:00,1,0.005749177880791537,738.16,175.87,XLK,45,0,True,5,rs_trailing_30m_000045,0.42568360655736126,rs_trailing_30m
AAPL,2026-07-24 15:52:00+00:00,333.325,0.301342622950795,MIDDAY,MID,2026-07-24 00:00:00+00:00,1,0.005948793421513828,742.28,177.915,XLK,46,0,True,2,rs_trailing_30m_000046,0.301342622950795,rs_trailing_30m
AAPL,2026-07-27 14:00:00+00:00,336.03,0.518822950819696,OPEN_HOUR,HIGH,2026-07-27 00:00:00+00:00,1,0.005738706194795457,741.92,175.775,XLK,47,0,True,38,rs_trailing_30m_000047,0.518822950819696,rs_trailing_30m
AAPL,2026-07-27 15:16:00+00:00,339.09,0.4557836065575474,MIDDAY,MID,2026-07-27 00:00:00+00:00,1,0.00640888375792725,738.786,172.92,XLK,48,0,True,2,rs_trailing_30m_000048,0.4557836065575474,rs_trailing_30m
AAPL,2026-07-27 16:03:00+00:00,337.18,0.3318557377049013,MIDDAY,MID,2026-07-27 00:00:00+00:00,-1,-0.006943113741976113,737.76,173.19,XLK,49,0,True,3,rs_trailing_30m_000049,0.3318557377049013,rs_trailing_30m
AAPL,2026-07-28 14:00:00+00:00,337.9,0.637265573770611,OPEN_HOUR,HIGH,2026-07-28 00:00:00+00:00,-1,-0.007600713021915316,737.45,168.72,XLK,50,0,True,8,rs_trailing_30m_000050,0.637265573770611,rs_trailing_30m
AAPL,2026-07-28 14:34:00+00:00,338.6,0.6085622950819523,MIDDAY,HIGH,2026-07-28 00:00:00+00:00,1,0.0067098059875222065,737.245,168.31,XLK,51,0,True,2,rs_trailing_30m_000051,0.6085622950819523,rs_trailing_30m
AAPL,2026-07-28 15:00:00+00:00,336.815,0.46242622950820556,MIDDAY,MID,2026-07-28 00:00:00+00:00,-1,-0.005963249010327846,739.11,170.005,XLK,52,0,True,3,rs_trailing_30m_000052,0.46242622950820556,rs_trailing_30m
AAPL,2026-07-29 14:01:00+00:00,342.825,0.4836683333333288,OPEN_HOUR,MID,2026-07-29 00:00:00+00:00,1,0.0076061529764795835,737.525,169.94,XLK,53,0,True,14,rs_trailing_30m_000053,0.4836683333333288,rs_trailing_30m
AAPL,2026-07-29 15:18:00+00:00,339.9,0.3393163934427127,MIDDAY,MID,2026-07-29 00:00:00+00:00,-1,-0.005803858475690871,735.22,168.8803,XLK,54,0,True,1,rs_trailing_30m_000054,0.3393163934427127,rs_trailing_30m
AAPL,2026-07-29 18:47:00+00:00,343.68,0.29528196721313166,LATE_SESSION,MID,2026-07-29 00:00:00+00:00,-1,-0.006132815959095402,741.58,171.9,XLK,55,0,True,20,rs_trailing_30m_000055,0.29528196721313166,rs_trailing_30m
AAPL,2026-07-29 19:32:00+00:00,341.265,0.30870000000000714,LATE_SESSION,MID,2026-07-29 00:00:00+00:00,1,0.005774902328299241,734.61,169.53,XLK,56,0,True,2,rs_trailing_30m_000056,0.30870000000000714,rs_trailing_30m
AAPL,2026-07-30 14:00:00+00:00,331.63,0.6037459016394275,OPEN_HOUR,HIGH,2026-07-30 00:00:00+00:00,-1,-0.01065669399343805,738.72,175.225,XLK,57,0,True,8,rs_trailing_30m_000057,0.6037459016394275,rs_trailing_30m
AAPL,2026-07-30 14:39:00+00:00,331.14,0.5593278688524688,MIDDAY,HIGH,2026-07-30 00:00:00+00:00,-1,-0.006232004629331893,738.685,175.7,XLK,58,0,True,1,rs_trailing_30m_000058,0.5593278688524688,rs_trailing_30m
AAPL,2026-07-30 14:59:00+00:00,332.33,0.49580327868835544,MIDDAY,HIGH,2026-07-30 00:00:00+00:00,1,0.006341440801922309,736.23,174.45,XLK,59,0,True,13,rs_trailing_30m_000059,0.49580327868835544,rs_trailing_30m
AAPL,2026-07-30 16:04:00+00:00,331.05,0.3341934426229511,MIDDAY,MID,2026-07-30 00:00:00+00:00,-1,-0.005970374050337088,738.28,174.95,XLK,60,0,True,6,rs_trailing_30m_000060,0.3341934426229511,rs_trailing_30m
AAPL,2026-07-31 14:01:00+00:00,302.84,0.9702131147540237,OPEN_HOUR,HIGH,2026-07-31 00:00:00+00:00,1,0.008218993063872495,741.55,174.88,XLK,61,0,True,13,rs_trailing_30m_000061,0.9702131147540237,rs_trailing_30m
AAPL,2026-07-31 14:46:00+00:00,302.13,0.6362819672130337,MIDDAY,HIGH,2026-07-31 00:00:00+00:00,-1,-0.006410758562485703,741.85,174.32,XLK,62,0,True,5,rs_trailing_30m_000062,0.6362819672130337,rs_trailing_30m
AAPL,2026-07-31 15:49:00+00:00,300.8858,0.4136491803279479,MIDDAY,MID,2026-07-31 00:00:00+00:00,-1,-0.009185283906256978,741.43,173.78,XLK,63,0,True,15,rs_trailing_30m_000063,0.4136491803279479,rs_trailing_30m
AAPL,2026-07-31 16:32:00+00:00,300.08,0.3889819672131423,MIDDAY,MID,2026-07-31 00:00:00+00:00,-1,-0.006830316280894238,744.63,175.16,XLK,64,0,True,5,rs_trailing_30m_000064,0.3889819672131423,rs_trailing_30m
AAPL,2026-07-31 19:04:00+00:00,303.75,0.22584754098367188,LATE_SESSION,MID,2026-07-31 00:00:00+00:00,1,0.005873053188807785,745.88,175.31,XLK,65,0,True,25,rs_trailing_30m_000065,0.22584754098367188,rs_trailing_30m
AAPL,2026-08-03 14:00:00+00:00,304.67,0.7230934426229619,OPEN_HOUR,HIGH,2026-08-03 00:00:00+00:00,-1,-0.021301635067438734,753.395,175.22,XLK,66,0,True,20,rs_trailing_30m_000066,0.7230934426229619,rs_trailing_30m
AAPL,2026-08-03 15:33:00+00:00,303.615,0.34238196721311337,MIDDAY,MID,2026-08-03 00:00:00+00:00,-1,-0.005862368134024794,755.435,176.81,XLK,67,0,True,15,rs_trailing_30m_000067,0.34238196721311337,rs_trailing_30m
AAPL,2026-08-03 16:20:00+00:00,304.71,0.2761803278689677,MIDDAY,MID,2026-08-03 00:00:00+00:00,1,0.006008607157425416,756.09,177.51,XLK,68,0,True,28,rs_trailing_30m_000068,0.2761803278689677,rs_trailing_30m
AAPL,2026-08-03 17:55:00+00:00,305.665,0.19718524590166825,MIDDAY,LOW,2026-08-03 00:00:00+00:00,-1,-0.006858433801900628,757.65,178.35,XLK,69,0,True,2,rs_trailing_30m_000069,0.19718524590166825,rs_trailing_30m
AAPL,2026-08-04 14:24:00+00:00,306.79,0.587226229508129,OPEN_HOUR,HIGH,2026-08-04 00:00:00+00:00,1,0.0072889791298663825,764.33,184.0,XLK,70,0,True,1,rs_trailing_30m_000070,0.587226229508129,rs_trailing_30m
AAPL,2026-08-04 16:50:00+00:00,308.3,0.20570491803276827,MIDDAY,LOW,2026-08-04 00:00:00+00:00,1,0.005924705509983289,770.175,186.44,XLK,71,0,True,18,rs_trailing_30m_000071,0.20570491803276827,rs_trailing_30m
AAPL,2026-08-04 19:36:00+00:00,310.151,0.17374426229524362,LATE_SESSION,LOW,2026-08-04 00:00:00+00:00,1,0.005818243794898928,772.56,187.36,XLK,72,0,True,1,rs_trailing_30m_000072,0.17374426229524362,rs_trailing_30m
AAPL,2026-08-05 14:07:00+00:00,307.8599,0.5542032786885162,OPEN_HOUR,HIGH,2026-08-05 00:00:00+00:00,1,0.0059872896640143225,775.88,187.89,XLK,73,0,True,1,rs_trailing_30m_000073,0.5542032786885162,rs_trailing_30m
AAPL,2026-08-05 14:45:00+00:00,309.14,0.3678081967213313,MIDDAY,MID,2026-08-05 00:00:00+00:00,1,0.006046201395851344,773.99,186.42,XLK,74,0,True,40,rs_trailing_30m_000074,0.3678081967213313,rs_trailing_30m
AAPL,2026-08-06 14:13:00+00:00,313.2,0.5266819672131413,OPEN_HOUR,HIGH,2026-08-06 00:00:00+00:00,-1,-0.0069292306936905015,771.595,186.3,XLK,75,0,True,22,rs_trailing_30m_000075,0.5266819672131413,rs_trailing_30m
AAPL,2026-08-06 15:19:00+00:00,310.725,0.3505360655738022,MIDDAY,MID,2026-08-06 00:00:00+00:00,-1,-0.005786734919081058,768.96,186.02,XLK,76,0,True,14,rs_trailing_30m_000076,0.3505360655738022,rs_trailing_30m
AAPL,2026-08-06 16:27:00+00:00,311.165,0.22915409836065517,MIDDAY,MID,2026-08-06 00:00:00+00:00,1,0.006049345629620872,768.32,185.18,XLK,77,0,True,3,rs_trailing_30m_000077,0.22915409836065517,rs_trailing_30m
AAPL,2026-08-07 14:19:00+00:00,313.07,0.4530196721311544,OPEN_HOUR,HIGH,2026-08-07 00:00:00+00:00,1,0.005698582710523263,771.82,187.05,XLK,78,0,True,8,rs_trailing_30m_000078,0.4530196721311544,rs_trailing_30m
AAPL,2026-08-07 15:34:00+00:00,312.495,0.20688360655740176,MIDDAY,LOW,2026-08-07 00:00:00+00:00,-1,-0.006264734094384409,773.42,187.81,XLK,79,0,True,1,rs_trailing_30m_000079,0.20688360655740176,rs_trailing_30m
AAPL,2026-08-10 14:02:00+00:00,307.13,0.5009081967212698,OPEN_HOUR,HIGH,2026-08-10 00:00:00+00:00,1,0.006008243965890678,773.705,187.9936,XLK,80,0,True,1,rs_trailing_30m_000080,0.5009081967212698,rs_trailing_30m
AAPL,2026-08-11 14:00:00+00:00,306.32,0.3632540983605887,OPEN_HOUR,MID,2026-08-11 00:00:00+00:00,-1,-0.009889560661589256,774.029,186.595,XLK,81,0,True,5,rs_trailing_30m_000081,0.3632540983605887,rs_trailing_30m
AAPL,2026-08-11 18:24:00+00:00,303.98,0.14890000000002043,LATE_SESSION,LOW,2026-08-11 00:00:00+00:00,-1,-0.0061091896848135185,770.49,185.49,XLK,82,0,True,12,rs_trailing_30m_000082,0.14890000000002043,rs_trailing_30m
AAPL,2026-08-12 15:26:00+00:00,301.14,0.23255901639333657,MIDDAY,MID,2026-08-12 00:00:00+00:00,-1,-0.006051395053940824,771.98,188.72,XLK,83,0,True,4,rs_trailing_30m_000083,0.23255901639333657,rs_trailing_30m
AAPL,2026-08-14 15:40:00+00:00,305.83,0.18859508196728114,MIDDAY,LOW,2026-08-14 00:00:00+00:00,1,0.005909926136712919,775.965,189.32,XLK,84,0,True,1,rs_trailing_30m_000084,0.18859508196728114,rs_trailing_30m
ADBE,2026-07-01 14:02:00+00:00,209.825,0.7935836363636719,OPEN_HOUR,HIGH,2026-07-01 00:00:00+00:00,-1,-0.006265017488538693,745.175,187.36,XLK,0,0,True,13,rs_trailing_30m_000085,0.7935836363636719,rs_trailing_30m
ADBE,2026-07-01 14:37:00+00:00,210.36,0.6429459016393385,MIDDAY,HIGH,2026-07-01 00:00:00+00:00,1,0.006178763567923766,746.739,186.81,XLK,1,0,True,32,rs_trailing_30m_000086,0.6429459016393385,rs_trailing_30m
ADBE,2026-07-01 15:41:00+00:00,211.775,0.34875409836063154,MIDDAY,HIGH,2026-07-01 00:00:00+00:00,-1,-0.005880268252762979,748.78,187.315,XLK,2,0,True,1,rs_trailing_30m_000087,0.34875409836063154,rs_trailing_30m
ADBE,2026-07-01 16:01:00+00:00,213.19,0.30367704918031363,MIDDAY,HIGH,2026-07-01 00:00:00+00:00,1,0.007008325041350369,748.805,187.1028,XLK,3,0,True,7,rs_trailing_30m_000088,0.30367704918031363,rs_trailing_30m
ADBE,2026-07-02 14:06:00+00:00,217.6,0.6987000000000163,OPEN_HOUR,HIGH,2026-07-02 00:00:00+00:00,-1,-0.006147452623765363,750.67,186.61,XLK,4,0,True,25,rs_trailing_30m_000089,0.6987000000000163,rs_trailing_30m
ADBE,2026-07-02 16:00:00+00:00,218.89,0.31219672131147325,MIDDAY,HIGH,2026-07-02 00:00:00+00:00,1,0.00574024158275439,744.386,181.44,XLK,5,0,True,33,rs_trailing_30m_000090,0.31219672131147325,rs_trailing_30m
ADBE,2026-07-02 17:31:00+00:00,221.63,0.24743278688527157,MIDDAY,MID,2026-07-02 00:00:00+00:00,1,0.005939787723288955,741.76,179.9,XLK,6,0,True,9,rs_trailing_30m_000091,0.24743278688527157,rs_trailing_30m
ADBE,2026-07-02 19:41:00+00:00,220.49,0.22882622950821882,LATE_SESSION,MID,2026-07-02 00:00:00+00:00,-1,-0.00619974721516952,743.01,179.68,XLK,7,0,True,3,rs_trailing_30m_000092,0.22882622950821882,rs_trailing_30m
ADBE,2026-07-06 14:07:00+00:00,214.23,0.6491846153845962,OPEN_HOUR,HIGH,2026-07-06 00:00:00+00:00,-1,-0.008908974354699199,748.665,185.02,XLK,8,0,True,23,rs_trailing_30m_000093,0.6491846153845962,rs_trailing_30m
ADBE,2026-07-06 14:54:00+00:00,214.68,0.42898196721313575,MIDDAY,HIGH,2026-07-06 00:00:00+00:00,1,0.007070573480031112,749.89,185.265,XLK,9,0,True,48,rs_trailing_30m_000094,0.42898196721313575,rs_trailing_30m
ADBE,2026-07-06 17:17:00+00:00,219.7599,0.166178688524612,MIDDAY,MID,2026-07-06 00:00:00+00:00,1,0.005803258079490047,751.13,184.43,XLK,10,0,True,1,rs_trailing_30m_000095,0.166178688524612,rs_trailing_30m
ADBE,2026-07-07 14:03:00+00:00,221.62,0.6590640000000348,OPEN_HOUR,HIGH,2026-07-07 00:00:00+00:00,-1,-0.006154197833903011,748.48,178.35,XLK,11,0,True,104,rs_trailing_30m_000096,0.6590640000000348,rs_trailing_30m
ADBE,2026-07-07 16:19:00+00:00,228.23,0.3804393442622641,MIDDAY,HIGH,2026-07-07 00:00:00+00:00,-1,-0.007768654569505998,748.04,179.91,XLK,12,0,True,21,rs_trailing_30m_000097,0.3804393442622641,rs_trailing_30m
ADBE,2026-07-07 17:09:00+00:00,227.68,0.2684032786885345,MIDDAY,MID,2026-07-07 00:00:00+00:00,-1,-0.0060512241066950365,749.16,180.6401,XLK,13,0,True,1,rs_trailing_30m_000098,0.2684032786885345,rs_trailing_30m
ADBE,2026-07-07 18:11:00+00:00,226.735,0.2545327868852002,LATE_SESSION,MID,2026-07-07 00:00:00+00:00,-1,-0.005989216838300492,748.97,180.275,XLK,14,0,True,30,rs_trailing_30m_000099,0.2545327868852002,rs_trailing_30m
ADBE,2026-07-07 19:10:00+00:00,223.51,0.3015557377049219,LATE_SESSION,MID,2026-07-07 00:00:00+00:00,-1,-0.0062615140240963344,746.73,178.5,XLK,15,0,True,15,rs_trailing_30m_000100,0.3015557377049219,rs_trailing_30m
ADBE,2026-07-08 14:00:00+00:00,218.28,0.6089660377358327,OPEN_HOUR,HIGH,2026-07-08 00:00:00+00:00,-1,-0.012219020636942678,744.29,180.05,XLK,16,0,True,11,rs_trailing_30m_000101,0.6089660377358327,rs_trailing_30m
ADBE,2026-07-08 14:51:00+00:00,219.565,0.448168852459037,MIDDAY,HIGH,2026-07-08 00:00:00+00:00,1,0.005754450114111933,741.58,178.26,XLK,17,0,True,16,rs_trailing_30m_000102,0.448168852459037,rs_trailing_30m
ADBE,2026-07-08 18:06:00+00:00,221.165,0.1652360655737345,LATE_SESSION,MID,2026-07-08 00:00:00+00:00,1,0.005870485750542503,745.035,180.7405,XLK,18,0,True,1,rs_trailing_30m_000103,0.1652360655737345,rs_trailing_30m
ADBE,2026-07-08 19:37:00+00:00,221.755,0.17196065573765826,LATE_SESSION,MID,2026-07-08 00:00:00+00:00,1,0.006333384609083146,745.33,181.265,XLK,19,0,True,3,rs_trailing_30m_000104,0.17196065573765826,rs_trailing_30m
ADBE,2026-07-09 14:00:00+00:00,220.08,0.5905211538461642,OPEN_HOUR,HIGH,2026-07-09 00:00:00+00:00,1,0.02026487313838818,748.79,185.995,XLK,20,0,True,12,rs_trailing_30m_000105,0.5905211538461642,rs_trailing_30m
ADBE,2026-07-09 14:59:00+00:00,220.445,0.3873475409836381,MIDDAY,HIGH,2026-07-09 00:00:00+00:00,1,0.0056913630989571095,748.73,185.09,XLK,21,0,True,6,rs_trailing_30m_000106,0.3873475409836381,rs_trailing_30m
ADBE,2026-07-10 14:00:00+00:00,224.865,0.5272215686274256,OPEN_HOUR,HIGH,2026-07-10 00:00:00+00:00,-1,-0.006279584354978764,752.89,184.86,XLK,22,0,True,17,rs_trailing_30m_000107,0.5272215686274256,rs_trailing_30m
